	(1)	(2)	(3)	(4)	(5)	(6)	(7)	(8)	(9)	(10)	(11)	(12)	(13)	(14)	(15)	(16)	(17)	(18)	(19)
	(0.017)	(0.007)	(0.009)	(0.010)	(0.013)	(0.018)	(0.021)	(0.020)	(0.016)	(0.016)	(0.015)	(0.015)	(0.020)	(0.022)	(0.016)	(0.020)	(0.023)	(0.022)	(0.028)
state14	0.1038***	0.1512***	0.0923***	0.0417**	-0.0288***	-0.0062	-0.0246*	-0.0293**	-0.0366***	-0.0200	-0.0053	0.0192**	0.0157***	0.0101	0.0329***	0.0023	-0.0204***	-0.0246***	-0.0763***
	(0.008)	(0.007)	(0.005)	(0.020)	(0.008)	(0.019)	(0.013)	(0.014)	(0.013)	(0.014)	(0.010)	(0.007)	(0.005)	(0.007)	(0.004)	(0.007)	(0.007)	(0.007)	(0.006)
state15	0.0824	0.2107***	0.0585***	0.0683***	0.0150	0.0419***	0.0427***	0.0102	0.0152	0.0839***	0.0712***	0.0684**	0.0624**	0.0847***	0.0974***	0.1249***	0.1009**	0.0888**	0.0374
	(0.069)	(0.009)	(0.011)	(0.015)	(0.013)	(0.013)	(0.013)	(0.013)	(0.011)	(0.013)	(0.022)	(0.031)	(0.030)	(0.032)	(0.030)	(0.029)	(0.042)	(0.038)	(0.035)
state16	0.0690***	0.1636***	-0.0172	0.0134*	-0.0018	-0.0124	-0.0284***	-0.0379***	-0.0329***	0.0053	0.0174*	0.0366***	0.0223	0.0349**	0.0315**	0.0218	0.0282*	0.0033	-0.0434**
	(0.015)	(0.010)	(0.011)	(0.007)	(0.011)	(0.013)	(0.010)	(0.010)	(0.010)	(0.010)	(0.010)	(0.013)	(0.014)	(0.015)	(0.015)	(0.016)	(0.016)	(0.014)	(0.017)
state17	0.0661***	0.1520***	-0.0263**	0.0236**	0.0089	0.0229*	-0.0025	-0.0137	-0.0142	0.0078	0.0253	0.0307*	0.0230	0.0273*	0.0240	0.0278*	0.0328**	-0.0015	-0.0391**
	(0.012)	(0.010)	(0.012)	(0.011)	(0.012)	(0.013)	(0.015)	(0.016)	(0.018)	(0.017)	(0.016)	(0.017)	(0.014)	(0.015)	(0.015)	(0.014)	(0.016)	(0.016)	(0.017)
state18	0.1064***	0.1725***	-0.0019	0.0547**	0.0301	0.0160	0.0155	0.0031	-0.0062	0.0099	0.0281	0.0275*	0.0323**	0.0444***	0.0615***	0.0653***	0.0649***	0.0324*	-0.0088
	(0.009)	(0.025)	(0.023)	(0.025)	(0.021)	(0.024)	(0.019)	(0.019)	(0.020)	(0.019)	(0.017)	(0.016)	(0.014)	(0.011)	(0.017)	(0.016)	(0.021)	(0.019)	(0.021)
state19	0.0776***	0.1726***	-0.0090	0.0382**	0.0546***	0.0646***	0.0504**	0.0444*	0.0485**	0.0903***	0.1031***	0.1068***	0.1024***	0.0888***	0.0803***	0.0841***	0.0835***	0.0456*	-0.0056
	(0.015)	(0.014)	(0.015)	(0.017)	(0.017)	(0.019)	(0.020)	(0.023)	(0.022)	(0.022)	(0.022)	(0.022)	(0.022)	(0.021)	(0.023)	(0.024)	(0.024)	(0.024)	(0.023)
state20	0.0843***	0.1677***	0.0191	0.0687***	0.0599***	0.0599***	0.0257**	0.0000	-0.0078	0.0014	0.0060	-0.0009	-0.0126	-0.0299**	-0.0607***	-0.0638***	-0.0578***	-0.1085***	-0.1616***
	(0.011)	(0.009)	(0.012)	(0.011)	(0.011)	(0.012)	(0.012)	(0.012)	(0.013)	(0.012)	(0.012)	(0.012)	(0.012)	(0.012)	(0.012)	(0.013)	(0.014)	(0.012)	(0.014)
state21	0.1072***	0.1465***	0.0345**	0.0519***	0.0447***	0.0614***	0.0450***	0.0169	0.0155	0.0194	0.0371**	0.0490***	0.0481***	0.0415***	0.0243	0.0197	0.0312	-0.0003	-0.0411**
	(0.011)	(0.011)	(0.017)	(0.017)	(0.017)	(0.016)	(0.016)	(0.015)	(0.016)	(0.016)	(0.017)	(0.016)	(0.015)	(0.015)	(0.018)	(0.020)	(0.021)	(0.020)	(0.021)
state22	0.1012***	0.1847***	0.0358	0.0720***	0.0509***	0.0440**	-0.0035	-0.0340	-0.0570**	-0.0252	-0.0121	0.0079	0.0076	0.0007	-0.0143	-0.0186	-0.0161	-0.0567**	-0.0910***
	(0.022)	(0.026)	(0.022)	(0.018)	(0.018)	(0.019)	(0.021)	(0.021)	(0.022)	(0.022)	(0.022)	(0.022)	(0.021)	(0.023)	(0.026)	(0.024)	(0.024)	(0.024)	(0.024)
state23	0.1306***	0.1863***	0.0177***	0.0527***	0.0384***	0.0470***	0.0269***	0.0120**	0.0018	0.0260***	0.0420***	0.0490***	0.0475***	0.0185***	-0.0237***	-0.0314***	-0.0325***	-0.0794***	-0.1283***
	(0.005)	(0.004)	(0.005)	(0.005)	(0.006)	(0.006)	(0.006)	(0.006)	(0.006)	(0.005)	(0.006)	(0.006)	(0.006)	(0.006)	(0.006)	(0.006)	(0.007)	(0.006)	(0.007)
state24	0.0720***	0.1739***	0.0841***	0.1139***	0.0823***	0.0864***	0.0758***	0.0375***	0.0370***	0.0508***	0.0776***	0.0677***	0.0772***	0.0572***	0.0308***	0.0190**	0.0468***	0.0121	-0.0255**
	(0.004)	(0.003)	(0.008)	(0.011)	(0.010)	(0.012)	(0.011)	(0.010)	(0.007)	(0.012)	(0.010)	(0.010)	(0.011)	(0.011)	(0.010)	(0.008)	(0.009)	(0.011)	(0.013)
state25	0.0401***	0.1870***	0.0620***	0.0614***	0.0656***	0.0915***	0.0671***	0.0708***	0.0664***	0.0994***	0.1275***	0.1568***	0.1708***	0.1670***	0.1394***	0.1482***	0.1558***	0.1257***	0.0793***
	(0.010)	(0.019)	(0.009)	(0.023)	(0.017)	(0.020)	(0.013)	(0.013)	(0.012)	(0.013)	(0.014)	(0.009)	(0.006)	(0.013)	(0.019)	(0.018)	(0.018)	(0.018)	(0.017)
state26	0.0164**	0.1387***	-0.0489***	-0.0322***	-0.0495***	-0.0480***	-0.0390**	-0.0526***	-0.0371**	0.0062	0.0431**	0.0553***	0.0540***	0.0599***	0.0645***	0.0700***	0.0798***	0.0504***	0.0127
	(0.008)	(0.007)	(0.014)	(0.011)	(0.013)	(0.016)	(0.017)	(0.019)	(0.018)	(0.017)	(0.020)	(0.018)	(0.017)	(0.020)	(0.022)	(0.024)	(0.018)	(0.017)	(0.018)
state27	0.0500***	0.2772***	0.1965***	0.1775***	0.1611***	0.1733***	0.1769***	0.1471***	0.1316***	0.1439***	0.1585***	0.1524***	0.1426***	0.1424***	0.1238***	0.1238***	0.1307***	0.0905***	0.0567***
	(0.013)	(0.013)	(0.016)	(0.017)	(0.018)	(0.019)	(0.019)	(0.018)	(0.020)	(0.019)	(0.020)	(0.020)	(0.020)	(0.021)	(0.021)	(0.021)	(0.022)	(0.021)	(0.021)
Constant	-0.0888***	-0.0272	0.1776***	0.2608***	0.3018***	0.3267***	0.3739***	0.3572***	0.3961***	0.4083***	0.3586***	0.4119***	0.4603***	0.5336***	0.6341***	0.6829***	0.7263***	0.8256***	0.9185***
	(0.020)	(0.022)	(0.024)	(0.023)	(0.025)	(0.027)	(0.031)	(0.029)	(0.031)	(0.030)	(0.031)	(0.032)	(0.030)	(0.031)	(0.031)	(0.031)	(0.032)	(0.032)	(0.031)
																			
Observations	450	450	450	450	450	450	450	450	450	450	450	450	450	450	450	450	450	450	450
R-squared	0.198	0.265	0.334	0.306	0.313	0.299	0.338	0.347	0.373	0.474	0.523	0.595	0.623	0.666	0.727	0.731	0.718	0.740	0.746
Robust standard errors in parentheses																			
*** p<0.01, ** p<0.05, * p<0.1																			
