	(1)	(2)	(3)	(4)	(5)	(6)	(7)	(8)	(9)	(10)	(11)	(12)	(13)	(14)	(15)	(16)	(17)	(18)	(19)
	(0.032)	(0.022)	(0.018)	(0.018)	(0.027)	(0.035)	(0.038)	(0.034)	(0.035)	(0.032)	(0.029)	(0.027)	(0.031)	(0.036)	(0.032)	(0.032)	(0.034)	(0.036)	(0.043)
state14	0.1021***	0.1530***	0.1145***	0.0387*	-0.0264***	-0.0114	-0.0285	-0.0294*	-0.0329	-0.0052	0.0023	0.0353***	0.0228***	0.0103*	0.0350***	0.0015	-0.0232***	-0.0132**	-0.0585***
	(0.017)	(0.014)	(0.013)	(0.023)	(0.008)	(0.028)	(0.022)	(0.016)	(0.021)	(0.015)	(0.009)	(0.008)	(0.006)	(0.006)	(0.002)	(0.010)	(0.008)	(0.007)	(0.007)
state15	0.0655	0.1993***	0.0410	0.0250	0.0043	0.0022	0.0162	-0.0094	-0.0158	0.0335	0.0254	0.0240	0.0168	0.0349	0.0353	0.0541	0.0452	0.0378	-0.0071
	(0.050)	(0.019)	(0.026)	(0.029)	(0.023)	(0.028)	(0.025)	(0.024)	(0.019)	(0.025)	(0.036)	(0.034)	(0.035)	(0.032)	(0.037)	(0.034)	(0.037)	(0.040)	(0.040)
state16	0.0949***	0.1999***	0.0015	0.0258*	0.0069	-0.0164	-0.0265	-0.0423**	-0.0387*	0.0014	0.0123	0.0245	0.0106	0.0148	0.0127	0.0041	0.0085	-0.0096	-0.0567**
	(0.025)	(0.023)	(0.021)	(0.014)	(0.020)	(0.021)	(0.020)	(0.017)	(0.020)	(0.021)	(0.021)	(0.025)	(0.026)	(0.025)	(0.025)	(0.025)	(0.025)	(0.024)	(0.024)
state17	0.0523***	0.1593***	-0.0212*	0.0273**	0.0093	0.0108	-0.0072	-0.0210	-0.0169	0.0056	0.0216	0.0258	0.0118	0.0186	0.0140	0.0193	0.0265	-0.0032	-0.0364
	(0.011)	(0.011)	(0.012)	(0.012)	(0.013)	(0.016)	(0.019)	(0.021)	(0.022)	(0.020)	(0.019)	(0.020)	(0.018)	(0.017)	(0.018)	(0.018)	(0.022)	(0.022)	(0.024)
state18	0.0923***	0.1345***	-0.0266	0.0310	0.0104	-0.0137	-0.0013	-0.0179	-0.0329	-0.0263	-0.0054	-0.0117	-0.0058	0.0030	0.0093	0.0165**	0.0084	-0.0137	-0.0534***
	(0.010)	(0.033)	(0.024)	(0.033)	(0.025)	(0.029)	(0.027)	(0.031)	(0.028)	(0.021)	(0.017)	(0.013)	(0.008)	(0.004)	(0.009)	(0.006)	(0.010)	(0.010)	(0.012)
state19	0.0599***	0.1740***	-0.0075	0.0510*	0.0734***	0.0690**	0.0594**	0.0476*	0.0491	0.1016**	0.1112***	0.1114**	0.1102**	0.0827	0.0655	0.0710	0.0723	0.0456	0.0072
	(0.014)	(0.018)	(0.029)	(0.026)	(0.025)	(0.028)	(0.029)	(0.028)	(0.032)	(0.042)	(0.042)	(0.047)	(0.047)	(0.050)	(0.052)	(0.055)	(0.055)	(0.055)	(0.057)
state20	0.1061***	0.1930***	0.0602***	0.1127***	0.1059***	0.1018***	0.0644***	0.0369**	0.0206	0.0263	0.0326**	0.0233	0.0149	-0.0113	-0.0416**	-0.0361**	-0.0235	-0.0731***	-0.1182***
	(0.011)	(0.009)	(0.011)	(0.012)	(0.014)	(0.017)	(0.017)	(0.017)	(0.019)	(0.017)	(0.016)	(0.016)	(0.016)	(0.016)	(0.016)	(0.018)	(0.018)	(0.016)	(0.018)
state21	0.1026***	0.1555***	0.0365**	0.0485***	0.0402**	0.0482***	0.0300*	0.0052	0.0109	0.0113	0.0283	0.0457**	0.0455***	0.0388**	0.0130	0.0066	0.0209	-0.0072	-0.0472**
	(0.013)	(0.014)	(0.015)	(0.014)	(0.016)	(0.015)	(0.017)	(0.017)	(0.018)	(0.017)	(0.018)	(0.018)	(0.016)	(0.017)	(0.020)	(0.022)	(0.024)	(0.023)	(0.023)
state22	0.1043***	0.1997***	0.0579**	0.0906***	0.0735***	0.0626***	0.0240	-0.0010	-0.0206	0.0070	0.0183	0.0337	0.0357	0.0254	0.0051	0.0021	0.0039	-0.0295	-0.0595*
	(0.018)	(0.023)	(0.023)	(0.019)	(0.021)	(0.022)	(0.025)	(0.025)	(0.025)	(0.024)	(0.025)	(0.027)	(0.023)	(0.027)	(0.032)	(0.030)	(0.032)	(0.033)	(0.033)
state23	0.1219***	0.1973***	0.0497***	0.0707***	0.0528***	0.0506***	0.0358***	0.0224***	0.0069	0.0370***	0.0524***	0.0543***	0.0538***	0.0228***	-0.0212***	-0.0226***	-0.0258***	-0.0611***	-0.1056***
	(0.004)	(0.004)	(0.004)	(0.004)	(0.004)	(0.005)	(0.004)	(0.004)	(0.005)	(0.004)	(0.004)	(0.004)	(0.004)	(0.005)	(0.004)	(0.005)	(0.005)	(0.005)	(0.005)
state24	0.1130***	0.2227***	0.1059***	0.1245***	0.0984***	0.0970***	0.0903**	0.0465	0.0558**	0.0597	0.0935***	0.0856**	0.0953**	0.0704*	0.0415	0.0397	0.0677*	0.0322	-0.0035
	(0.004)	(0.018)	(0.025)	(0.027)	(0.028)	(0.037)	(0.035)	(0.032)	(0.027)	(0.039)	(0.035)	(0.038)	(0.040)	(0.039)	(0.037)	(0.031)	(0.036)	(0.043)	(0.046)
state25	0.0174	0.1832***	0.0682***	0.0447**	0.0480***	0.0643***	0.0650***	0.0704***	0.0845***	0.1162***	0.1497***	0.1784***	0.1981***	0.1824***	0.1446***	0.1574***	0.1688***	0.1390***	0.0949***
	(0.014)	(0.026)	(0.013)	(0.021)	(0.016)	(0.023)	(0.020)	(0.021)	(0.025)	(0.027)	(0.025)	(0.021)	(0.012)	(0.020)	(0.029)	(0.027)	(0.027)	(0.028)	(0.024)
state26	0.0161	0.1485***	-0.0531***	-0.0262*	-0.0391*	-0.0544***	-0.0433**	-0.0629***	-0.0456*	-0.0079	0.0231	0.0303	0.0285	0.0255	0.0288	0.0385	0.0571***	0.0329*	-0.0020
	(0.017)	(0.008)	(0.014)	(0.015)	(0.021)	(0.020)	(0.021)	(0.024)	(0.026)	(0.023)	(0.026)	(0.024)	(0.023)	(0.023)	(0.026)	(0.028)	(0.020)	(0.019)	(0.019)
state27	0.0619***	0.3145***	0.2428***	0.2295***	0.2167***	0.2133***	0.2279***	0.1941***	0.1776***	0.1888***	0.1998***	0.1855***	0.1780***	0.1710***	0.1519***	0.1501***	0.1605***	0.1273***	0.0931***
	(0.018)	(0.016)	(0.016)	(0.017)	(0.017)	(0.019)	(0.018)	(0.018)	(0.019)	(0.018)	(0.017)	(0.017)	(0.017)	(0.018)	(0.018)	(0.019)	(0.021)	(0.020)	(0.021)
Constant	-0.1658***	-0.1487***	0.0884***	0.1760***	0.2231***	0.2759***	0.3298***	0.3157***	0.3488***	0.3914***	0.3604***	0.4364***	0.4834***	0.5659***	0.6910***	0.7343***	0.7720***	0.8641***	0.9508***
	(0.029)	(0.027)	(0.026)	(0.027)	(0.027)	(0.028)	(0.028)	(0.029)	(0.030)	(0.030)	(0.031)	(0.032)	(0.031)	(0.030)	(0.032)	(0.032)	(0.034)	(0.035)	(0.035)
																			
Observations	450	450	450	450	450	450	450	450	450	450	450	450	450	450	450	450	450	450	450
R-squared	0.160	0.174	0.249	0.265	0.277	0.258	0.217	0.209	0.212	0.257	0.277	0.317	0.334	0.362	0.414	0.406	0.395	0.424	0.408
Robust standard errors in parentheses																			
*** p<0.01, ** p<0.05, * p<0.1																			
