	(1)	(2)	(3)	(4)	(5)	(6)	(7)	(8)	(9)	(10)	(11)	(12)	(13)	(14)	(15)	(16)	(17)	(18)	(19)
	(0.019)	(0.041)	(0.057)	(0.058)	(0.065)	(0.104)	(0.107)	(0.103)	(0.098)	(0.106)	(0.125)	(0.129)	(0.148)	(0.151)	(0.142)	(0.147)	(0.166)	(0.162)	(0.165)
state14	0.1787*	-0.0878	-0.1080	-0.1726	-0.1689***	-0.2822*	-0.3612***	-0.4174***	-0.5401***	-0.5445***	-0.5170***	-0.4665***	-0.4835***	-0.5861***	-0.5502***	-0.5395***	-0.5662***	-0.6496***	-0.6645***
	(0.104)	(0.079)	(0.073)	(0.111)	(0.049)	(0.149)	(0.045)	(0.060)	(0.046)	(0.065)	(0.044)	(0.059)	(0.115)	(0.051)	(0.048)	(0.067)	(0.078)	(0.084)	(0.105)
state15	0.1562***	0.0070	-0.2795***	-0.1606	-0.1951	-0.3533	-0.2411	-0.2561	-0.3259	-0.2963	-0.2756	-0.2865	-0.3069	-0.2664*	-0.2653**	-0.2197	-0.1751	-0.2458*	-0.1780
	(0.032)	(0.071)	(0.067)	(0.191)	(0.183)	(0.250)	(0.243)	(0.238)	(0.210)	(0.201)	(0.174)	(0.187)	(0.206)	(0.143)	(0.128)	(0.133)	(0.136)	(0.130)	(0.124)
state16	0.2025***	0.0676	-0.0153	-0.1061***	-0.0973***	-0.2545***	-0.2104***	-0.1953***	-0.2136***	-0.2229***	-0.2314***	-0.1858**	-0.1958**	-0.1525	-0.1925**	-0.2198**	-0.2288**	-0.2819**	-0.2894**
	(0.042)	(0.048)	(0.067)	(0.040)	(0.036)	(0.057)	(0.055)	(0.066)	(0.079)	(0.078)	(0.081)	(0.086)	(0.095)	(0.108)	(0.094)	(0.100)	(0.104)	(0.109)	(0.118)
state17	0.0991***	-0.0302	-0.0985**	-0.0911*	-0.0397	-0.2206***	-0.1805***	-0.2103***	-0.3041***	-0.2979***	-0.2973***	-0.3028***	-0.3156***	-0.3346***	-0.3482***	-0.3839***	-0.3853***	-0.4847***	-0.5277***
	(0.012)	(0.028)	(0.038)	(0.047)	(0.046)	(0.051)	(0.056)	(0.052)	(0.053)	(0.053)	(0.052)	(0.054)	(0.058)	(0.055)	(0.055)	(0.058)	(0.060)	(0.060)	(0.063)
state18	0.1020***	0.0477	0.0184	0.1465	0.1820	-0.0519	-0.0213	-0.0192	-0.0884	-0.0691	-0.0702	-0.0983	-0.0782	-0.0658	-0.0782	-0.1336	-0.1547	-0.2604	-0.3078
	(0.025)	(0.071)	(0.059)	(0.174)	(0.183)	(0.207)	(0.207)	(0.203)	(0.191)	(0.205)	(0.204)	(0.204)	(0.198)	(0.214)	(0.231)	(0.234)	(0.239)	(0.246)	(0.245)
state19	0.1005***	-0.0148	-0.0993**	-0.1013	0.0518	-0.1877**	-0.1371*	-0.1821**	-0.2981***	-0.2477***	-0.2285**	-0.2068**	-0.2192**	-0.2401**	-0.2417**	-0.3003**	-0.3214**	-0.4050***	-0.4489***
	(0.019)	(0.030)	(0.046)	(0.079)	(0.075)	(0.079)	(0.079)	(0.083)	(0.085)	(0.087)	(0.094)	(0.101)	(0.109)	(0.108)	(0.113)	(0.120)	(0.129)	(0.127)	(0.132)
state20	0.1761***	0.0596**	-0.0587	-0.0460	0.0148	-0.1748**	-0.1626**	-0.2300***	-0.3185***	-0.2853***	-0.3023***	-0.3137***	-0.2985***	-0.3407***	-0.3419***	-0.3615***	-0.3783***	-0.4776***	-0.5473***
	(0.022)	(0.027)	(0.035)	(0.054)	(0.056)	(0.069)	(0.066)	(0.069)	(0.072)	(0.073)	(0.076)	(0.079)	(0.080)	(0.079)	(0.081)	(0.085)	(0.084)	(0.086)	(0.083)
state21	0.1331***	-0.0109	-0.0927**	-0.1770***	-0.1296**	-0.3201***	-0.2429***	-0.3047***	-0.4095***	-0.3796***	-0.3821***	-0.3569***	-0.3672***	-0.3996***	-0.4345***	-0.4596***	-0.4814***	-0.5976***	-0.6490***
	(0.023)	(0.026)	(0.039)	(0.059)	(0.064)	(0.064)	(0.073)	(0.063)	(0.065)	(0.061)	(0.061)	(0.061)	(0.063)	(0.061)	(0.063)	(0.070)	(0.071)	(0.078)	(0.074)
state22	0.1092***	0.0294	-0.0739**	-0.1162**	-0.0470	-0.2206***	-0.1953**	-0.2377***	-0.2878***	-0.2499***	-0.2385***	-0.2361***	-0.2291***	-0.2486***	-0.2689***	-0.3094***	-0.3334***	-0.4313***	-0.4785***
	(0.018)	(0.019)	(0.032)	(0.046)	(0.062)	(0.077)	(0.092)	(0.065)	(0.068)	(0.068)	(0.071)	(0.077)	(0.076)	(0.079)	(0.082)	(0.086)	(0.089)	(0.098)	(0.100)
state23	0.1754***	0.0580***	-0.0815***	-0.1681***	-0.1878***	-0.4095***	-0.3797***	-0.4070***	-0.5339***	-0.5106***	-0.5604***	-0.5591***	-0.5856***	-0.6497***	-0.6819***	-0.7403***	-0.7454***	-0.8435***	-0.8868***
	(0.013)	(0.016)	(0.030)	(0.048)	(0.047)	(0.055)	(0.057)	(0.055)	(0.056)	(0.056)	(0.056)	(0.058)	(0.060)	(0.058)	(0.057)	(0.059)	(0.061)	(0.062)	(0.061)
state24	0.1699***	0.1494***	0.0502*	0.0397	0.0468	-0.1146	-0.0613	-0.1062	-0.1408	-0.1506	-0.1320	-0.0789	-0.0768	-0.1313	-0.1427	-0.1590	-0.1737	-0.3037**	-0.3349*
	(0.014)	(0.029)	(0.029)	(0.064)	(0.057)	(0.083)	(0.096)	(0.093)	(0.110)	(0.113)	(0.096)	(0.117)	(0.125)	(0.118)	(0.119)	(0.123)	(0.139)	(0.153)	(0.176)
state25	0.2465***	0.1493***	0.1559	0.2180*	0.3165**	0.1956	0.2851**	0.3004***	0.3092***	0.3639***	0.4194***	0.5177***	0.6352***	0.5596***	0.5186***	0.5568***	0.5963***	0.5173***	0.4900***
	(0.021)	(0.039)	(0.098)	(0.122)	(0.129)	(0.120)	(0.130)	(0.113)	(0.105)	(0.134)	(0.151)	(0.151)	(0.140)	(0.124)	(0.106)	(0.125)	(0.134)	(0.128)	(0.135)
state26	0.0922	-0.0009	-0.0715	0.0342	0.1170*	-0.0181	-0.0353	-0.0230	-0.0282	0.0017	-0.0385	-0.0044	0.0187	0.0240	0.0223	0.0249	0.0252	-0.0593	-0.0945
	(0.069)	(0.090)	(0.102)	(0.067)	(0.066)	(0.103)	(0.146)	(0.125)	(0.111)	(0.108)	(0.142)	(0.149)	(0.154)	(0.153)	(0.152)	(0.153)	(0.159)	(0.155)	(0.158)
state27	0.2002***	0.0820***	-0.0718*	0.0020	0.1161*	-0.0866	0.0911	0.0272	-0.1615**	-0.1283*	-0.0985	-0.0946	-0.0878	-0.1001	-0.1089	-0.1621*	-0.1507*	-0.2141**	-0.2503***
	(0.024)	(0.030)	(0.040)	(0.057)	(0.062)	(0.071)	(0.071)	(0.072)	(0.075)	(0.077)	(0.077)	(0.081)	(0.085)	(0.083)	(0.081)	(0.083)	(0.085)	(0.085)	(0.084)
Constant	-0.0981***	0.0424***	0.2643***	0.4422***	0.4774***	0.7745***	0.7853***	0.8636***	1.0010***	1.0624***	1.1639***	1.2177***	1.3229***	1.3788***	1.4494***	1.5513***	1.6253***	1.7685***	1.8645***
	(0.012)	(0.015)	(0.024)	(0.039)	(0.039)	(0.042)	(0.043)	(0.041)	(0.042)	(0.043)	(0.042)	(0.043)	(0.045)	(0.044)	(0.043)	(0.044)	(0.045)	(0.045)	(0.044)
																			
Observations	475	475	475	475	475	475	475	475	475	475	475	475	475	475	475	475	475	475	475
R-squared	0.295	0.288	0.213	0.176	0.195	0.216	0.234	0.266	0.291	0.306	0.353	0.359	0.380	0.386	0.383	0.396	0.382	0.405	0.410
Robust standard errors in parentheses																			
*** p<0.01, ** p<0.05, * p<0.1																			
