	(1)	(2)	(3)	(4)	(5)	(6)	(7)	(8)	(9)	(10)	(11)	(12)	(13)	(14)	(15)	(16)	(17)	(18)	(19)
state13	0.0972***	-0.0267	-0.1634***	-0.1804***	-0.1478**	-0.3069***	-0.2097**	-0.3526***	-0.3993***	-0.3873***	-0.3624***	-0.3793***	-0.3495**	-0.3174**	-0.2936**	-0.3227**	-0.2826*	-0.3280**	-0.3005*
	(0.019)	(0.040)	(0.055)	(0.051)	(0.058)	(0.094)	(0.097)	(0.095)	(0.089)	(0.097)	(0.115)	(0.119)	(0.138)	(0.141)	(0.133)	(0.138)	(0.160)	(0.155)	(0.158)
state14	0.1707	-0.0973	-0.1178	-0.1602	-0.1574***	-0.2701*	-0.3473***	-0.4136***	-0.5303***	-0.5418***	-0.5157***	-0.4683***	-0.4785***	-0.5842***	-0.5482***	-0.5308***	-0.5554***	-0.6390***	-0.6551***
	(0.104)	(0.077)	(0.072)	(0.100)	(0.027)	(0.145)	(0.017)	(0.045)	(0.015)	(0.048)	(0.013)	(0.039)	(0.108)	(0.026)	(0.022)	(0.053)	(0.067)	(0.074)	(0.098)
state15	0.1526***	0.0027	-0.2839***	-0.1550	-0.1899	-0.3478	-0.2348	-0.2543	-0.3215	-0.2951	-0.2750	-0.2873	-0.3046	-0.2655*	-0.2644**	-0.2157*	-0.1702	-0.2410*	-0.1738
	(0.030)	(0.069)	(0.061)	(0.192)	(0.183)	(0.249)	(0.243)	(0.234)	(0.208)	(0.197)	(0.169)	(0.180)	(0.202)	(0.137)	(0.122)	(0.130)	(0.132)	(0.126)	(0.120)
state16	0.1974***	0.0618	-0.0213	-0.0984***	-0.0902***	-0.2470***	-0.2018***	-0.1929***	-0.2075***	-0.2212***	-0.2306***	-0.1869**	-0.1927**	-0.1513	-0.1913**	-0.2143**	-0.2222**	-0.2753***	-0.2836**
	(0.043)	(0.048)	(0.065)	(0.032)	(0.027)	(0.051)	(0.047)	(0.062)	(0.075)	(0.075)	(0.078)	(0.084)	(0.091)	(0.105)	(0.091)	(0.096)	(0.100)	(0.105)	(0.115)
state17	0.0918***	-0.0388	-0.1073***	-0.0799***	-0.0293	-0.2097***	-0.1680***	-0.2068***	-0.2952***	-0.2954***	-0.2961***	-0.3044***	-0.3110***	-0.3329***	-0.3464***	-0.3760***	-0.3756***	-0.4751***	-0.5191***
	(0.008)	(0.028)	(0.033)	(0.028)	(0.029)	(0.029)	(0.035)	(0.032)	(0.032)	(0.033)	(0.031)	(0.035)	(0.038)	(0.035)	(0.036)	(0.039)	(0.039)	(0.039)	(0.044)
state18	0.0945***	0.0389	0.0094	0.1580	0.1926	-0.0407	-0.0085	-0.0157	-0.0793	-0.0666	-0.0690	-0.1000	-0.0736	-0.0639	-0.0763	-0.1255	-0.1447	-0.2506	-0.2990
	(0.023)	(0.069)	(0.054)	(0.175)	(0.184)	(0.207)	(0.208)	(0.202)	(0.191)	(0.204)	(0.202)	(0.201)	(0.197)	(0.212)	(0.230)	(0.234)	(0.239)	(0.245)	(0.245)
state19	0.0922***	-0.0245	-0.1093***	-0.0886	0.0636	-0.1753***	-0.1229**	-0.1782***	-0.2880***	-0.2449***	-0.2272***	-0.2087**	-0.2141**	-0.2380**	-0.2396**	-0.2914***	-0.3104***	-0.3941***	-0.4392***
	(0.016)	(0.027)	(0.037)	(0.064)	(0.061)	(0.058)	(0.056)	(0.065)	(0.065)	(0.069)	(0.077)	(0.085)	(0.092)	(0.093)	(0.098)	(0.105)	(0.114)	(0.111)	(0.118)
state20	0.1689***	0.0511**	-0.0673**	-0.0349	0.0250	-0.1640***	-0.1502***	-0.2265***	-0.3098***	-0.2829***	-0.3012***	-0.3153***	-0.2941***	-0.3389***	-0.3401***	-0.3537***	-0.3687***	-0.4682***	-0.5388***
	(0.021)	(0.025)	(0.027)	(0.039)	(0.043)	(0.053)	(0.046)	(0.052)	(0.055)	(0.056)	(0.060)	(0.063)	(0.063)	(0.063)	(0.065)	(0.070)	(0.066)	(0.069)	(0.066)
state21	0.1253***	-0.0200	-0.1020***	-0.1650***	-0.1186**	-0.3085***	-0.2296***	-0.3010***	-0.4000***	-0.3770***	-0.3809***	-0.3586***	-0.3624***	-0.3977***	-0.4326***	-0.4512***	-0.4711***	-0.5874***	-0.6399***
	(0.021)	(0.022)	(0.031)	(0.046)	(0.052)	(0.047)	(0.059)	(0.047)	(0.049)	(0.043)	(0.043)	(0.043)	(0.043)	(0.041)	(0.045)	(0.053)	(0.054)	(0.062)	(0.059)
state22	0.1009***	0.0197	-0.0839***	-0.1035***	-0.0353	-0.2082***	-0.1811**	-0.2338***	-0.2778***	-0.2471***	-0.2372***	-0.2379***	-0.2240***	-0.2466***	-0.2668***	-0.3005***	-0.3225***	-0.4204***	-0.4689***
	(0.014)	(0.013)	(0.018)	(0.018)	(0.050)	(0.063)	(0.080)	(0.043)	(0.047)	(0.047)	(0.050)	(0.058)	(0.055)	(0.060)	(0.064)	(0.069)	(0.072)	(0.082)	(0.085)
state23	0.1661***	0.0471***	-0.0927***	-0.1538***	-0.1747***	-0.3956***	-0.3638***	-0.4026***	-0.5226***	-0.5074***	-0.5589***	-0.5612***	-0.5799***	-0.6474***	-0.6796***	-0.7303***	-0.7330***	-0.8313***	-0.8759***
	(0.007)	(0.008)	(0.009)	(0.011)	(0.014)	(0.015)	(0.014)	(0.015)	(0.016)	(0.017)	(0.017)	(0.018)	(0.019)	(0.019)	(0.018)	(0.018)	(0.018)	(0.018)	(0.018)
state24	0.1651***	0.1438***	0.0444*	0.0471	0.0535	-0.1075	-0.0531	-0.1039	-0.1350	-0.1490	-0.1312	-0.0800	-0.0739	-0.1301	-0.1415	-0.1538	-0.1674	-0.2974**	-0.3293*
	(0.013)	(0.029)	(0.026)	(0.059)	(0.052)	(0.078)	(0.091)	(0.089)	(0.106)	(0.110)	(0.092)	(0.114)	(0.122)	(0.114)	(0.115)	(0.119)	(0.135)	(0.149)	(0.172)
state25	0.2512***	0.1549***	0.1617	0.2107*	0.3098**	0.1885	0.2769**	0.2981**	0.3034***	0.3623**	0.4187**	0.5188***	0.6322***	0.5584***	0.5174***	0.5517***	0.5900***	0.5111***	0.4845***
	(0.035)	(0.054)	(0.119)	(0.117)	(0.125)	(0.117)	(0.124)	(0.121)	(0.105)	(0.145)	(0.164)	(0.168)	(0.148)	(0.136)	(0.118)	(0.128)	(0.136)	(0.130)	(0.139)
state26	0.0860	-0.0081	-0.0789	0.0437	0.1258**	-0.0088	-0.0247	-0.0200	-0.0208	0.0038	-0.0375	-0.0057	0.0226	0.0255	0.0239	0.0316	0.0334	-0.0512	-0.0873
	(0.069)	(0.090)	(0.100)	(0.060)	(0.059)	(0.098)	(0.142)	(0.121)	(0.105)	(0.103)	(0.138)	(0.145)	(0.150)	(0.149)	(0.148)	(0.149)	(0.155)	(0.151)	(0.154)
state27	0.1929***	0.0735***	-0.0805**	0.0131	0.1263**	-0.0758	0.1035**	0.0306	-0.1527***	-0.1258**	-0.0973*	-0.0962	-0.0833	-0.0984	-0.1071*	-0.1542**	-0.1411**	-0.2045***	-0.2418***
	(0.023)	(0.028)	(0.031)	(0.039)	(0.049)	(0.051)	(0.049)	(0.052)	(0.054)	(0.058)	(0.058)	(0.062)	(0.065)	(0.064)	(0.063)	(0.063)	(0.063)	(0.063)	(0.063)
Constant	-0.0902***	0.0518***	0.2740***	0.4299***	0.4661***	0.7626***	0.7716***	0.8598***	0.9914***	1.0597***	1.1626***	1.2195***	1.3180***	1.3768***	1.4474***	1.5427***	1.6147***	1.7580***	1.8551***
	(0.007)	(0.008)	(0.010)	(0.012)	(0.015)	(0.015)	(0.015)	(0.016)	(0.016)	(0.018)	(0.018)	(0.019)	(0.020)	(0.019)	(0.019)	(0.019)	(0.019)	(0.019)	(0.019)
																			
Observations	475	475	475	475	475	475	475	475	475	475	475	475	475	475	475	475	475	475	475
R-squared	0.294	0.287	0.212	0.175	0.194	0.215	0.233	0.266	0.291	0.306	0.353	0.359	0.380	0.386	0.383	0.395	0.381	0.404	0.409
Robust standard errors in parentheses																			
*** p<0.01, ** p<0.05, * p<0.1																			
