	(1)	(2)	(3)	(4)	(5)	(6)	(7)	(8)	(9)	(10)	(11)	(12)	(13)	(14)	(15)	(16)	(17)	(18)	(19)	(20)
	(0.000)	(0.000)	(0.001)	(0.001)	(0.000)	(0.001)	(0.001)	(0.001)	(0.001)	(0.001)	(0.001)	(0.000)	(0.000)	(0.001)	(0.001)	(0.001)	(0.002)	(0.003)	(0.002)	(0.003)
state13	0.0005*	0.0004	0.0011*	0.0013*	0.0017	0.0019*	0.0010	0.0011	0.0008	0.0005	0.0003	0.0006	0.0008	0.0004	-0.0002	-0.0011	-0.0007	-0.0009	-0.0002	-0.0012
	(0.000)	(0.000)	(0.001)	(0.001)	(0.001)	(0.001)	(0.001)	(0.001)	(0.001)	(0.001)	(0.001)	(0.001)	(0.001)	(0.001)	(0.002)	(0.002)	(0.003)	(0.005)	(0.003)	(0.005)
state14	-0.0000	-0.0003	-0.0002	0.0004	0.0019***	0.0028***	0.0023***	0.0015**	0.0007	0.0016**	0.0013	0.0010*	0.0013**	0.0029***	0.0030***	0.0037***	0.0062***	0.0111***	0.0060***	0.0093***
	(0.000)	(0.000)	(0.001)	(0.000)	(0.001)	(0.001)	(0.001)	(0.001)	(0.001)	(0.001)	(0.001)	(0.001)	(0.001)	(0.001)	(0.001)	(0.001)	(0.002)	(0.003)	(0.002)	(0.003)
state15	-0.0078*	-0.0105**	-0.0170**	-0.0163**	-0.0153**	-0.0110*	-0.0129**	-0.0204**	-0.0200**	-0.0145*	-0.0147**	-0.0141**	-0.0117**	0.0021	0.0061**	0.0129**	0.0249**	0.0477**	0.0130**	0.0223**
	(0.004)	(0.005)	(0.008)	(0.008)	(0.008)	(0.006)	(0.007)	(0.010)	(0.010)	(0.007)	(0.007)	(0.007)	(0.006)	(0.001)	(0.003)	(0.006)	(0.012)	(0.023)	(0.006)	(0.010)
state16	-0.0018	-0.0025*	-0.0036	-0.0031	-0.0016	0.0007	0.0003	-0.0028	-0.0031	0.0014	0.0002	-0.0008	-0.0002	0.0042**	0.0058***	0.0095***	0.0145***	0.0255***	0.0106***	0.0203***
	(0.001)	(0.001)	(0.002)	(0.002)	(0.002)	(0.002)	(0.002)	(0.003)	(0.003)	(0.003)	(0.002)	(0.002)	(0.002)	(0.002)	(0.002)	(0.003)	(0.005)	(0.009)	(0.003)	(0.007)
state17	0.0001	-0.0000	0.0011*	0.0013**	0.0021***	0.0017**	0.0017**	0.0013	0.0011	0.0011	0.0008	0.0006	0.0007	0.0015*	0.0015	0.0019	0.0020	0.0031	0.0022	0.0032
	(0.000)	(0.000)	(0.001)	(0.001)	(0.001)	(0.001)	(0.001)	(0.001)	(0.001)	(0.001)	(0.001)	(0.001)	(0.001)	(0.001)	(0.001)	(0.001)	(0.002)	(0.003)	(0.002)	(0.003)
state18	-0.0016**	-0.0021*	-0.0029	-0.0029	-0.0026*	-0.0024**	-0.0030**	-0.0044**	-0.0042**	-0.0031**	-0.0032**	-0.0029**	-0.0027**	-0.0002	0.0004	0.0011	0.0032	0.0066	0.0011	0.0023
	(0.001)	(0.001)	(0.002)	(0.002)	(0.002)	(0.001)	(0.001)	(0.002)	(0.002)	(0.002)	(0.002)	(0.001)	(0.001)	(0.001)	(0.002)	(0.003)	(0.005)	(0.008)	(0.004)	(0.006)
state19	-0.0066	-0.0089	-0.0139	-0.0129	-0.0111	-0.0071	-0.0084	-0.0147	-0.0150	-0.0106	-0.0111	-0.0110	-0.0090	0.0032	0.0067	0.0128	0.0234	0.0442	0.0146	0.0236
	(0.006)	(0.008)	(0.012)	(0.012)	(0.012)	(0.009)	(0.010)	(0.015)	(0.015)	(0.011)	(0.011)	(0.010)	(0.009)	(0.002)	(0.005)	(0.009)	(0.018)	(0.034)	(0.009)	(0.016)
