	(1)	(2)	(3)	(4)	(5)	(6)	(7)	(8)	(9)	(10)	(11)	(12)	(13)	(14)	(15)	(16)	(17)	(18)	(19)
	(0.012)	(0.019)	(0.020)	(0.019)	(0.020)	(0.022)	(0.023)	(0.025)	(0.023)	(0.026)	(0.025)	(0.027)	(0.027)	(0.026)	(0.026)	(0.028)	(0.023)	(0.024)	(0.024)
state10	0.0732***	0.1646***	-0.0477**	-0.0457**	-0.0326*	0.0017	0.0226	0.0026	0.0100	0.0433*	0.0428*	0.0961***	0.0897***	0.1071***	0.1314***	0.1537***	0.1663***	0.1546***	0.1088***
	(0.016)	(0.013)	(0.020)	(0.020)	(0.019)	(0.025)	(0.027)	(0.027)	(0.025)	(0.026)	(0.024)	(0.025)	(0.025)	(0.024)	(0.024)	(0.027)	(0.025)	(0.026)	(0.026)
state11	0.0384**	0.0840***	-0.1062***	-0.0999***	-0.0599**	-0.0369	-0.0107	-0.0160	-0.0082	0.0090	0.0251	0.0757**	0.0845***	0.0628	0.1005**	0.1234***	0.1422***	0.1489***	0.0992**
	(0.015)	(0.016)	(0.028)	(0.032)	(0.030)	(0.041)	(0.038)	(0.026)	(0.042)	(0.033)	(0.034)	(0.034)	(0.032)	(0.046)	(0.049)	(0.041)	(0.043)	(0.041)	(0.042)
state12	0.0190**	0.0859***	0.0077	-0.0525***	-0.0842***	-0.0359*	-0.0363*	-0.0288	-0.0367*	-0.0192	-0.0166	0.0220	0.0087	0.0364*	0.0739***	0.0754***	0.1149***	0.0784***	0.0328
	(0.008)	(0.022)	(0.027)	(0.016)	(0.018)	(0.019)	(0.018)	(0.019)	(0.019)	(0.019)	(0.019)	(0.020)	(0.020)	(0.021)	(0.023)	(0.024)	(0.022)	(0.022)	(0.024)
state13	0.0640***	0.1052***	-0.0458***	-0.0765***	-0.0443***	-0.0459**	-0.0656***	-0.0706***	-0.0633***	-0.0529**	-0.0448**	0.0043	-0.0203	-0.0102	0.0120	0.0190	0.0411*	0.0029	-0.0217
	(0.022)	(0.013)	(0.014)	(0.017)	(0.016)	(0.022)	(0.022)	(0.020)	(0.021)	(0.022)	(0.019)	(0.018)	(0.019)	(0.024)	(0.023)	(0.024)	(0.025)	(0.028)	(0.034)
state14	0.0757***	0.1120***	0.0149*	-0.0645**	-0.1138***	-0.0820***	-0.0887***	-0.0563***	-0.0702***	-0.0607***	-0.0564***	0.0197	0.0200	0.0225	0.0583***	0.0527***	0.0639***	0.0478***	0.0060
