	(1)	(2)	(3)	(4)	(5)	(6)	(7)	(8)	(9)	(10)	(11)	(12)	(13)	(14)	(15)	(16)	(17)	(18)	(19)
	(0.006)	(0.022)	(0.027)	(0.014)	(0.015)	(0.016)	(0.016)	(0.018)	(0.017)	(0.016)	(0.016)	(0.017)	(0.017)	(0.018)	(0.018)	(0.019)	(0.021)	(0.017)	(0.018)
state13	0.0382**	0.0815***	-0.0502***	-0.0803***	-0.0458***	-0.0426**	-0.0471**	-0.0422*	-0.0492***	-0.0300	-0.0310*	0.0212	-0.0101	0.0012	0.0079	0.0107	0.0287	0.0097	-0.0302
	(0.015)	(0.013)	(0.011)	(0.014)	(0.013)	(0.019)	(0.020)	(0.022)	(0.019)	(0.019)	(0.018)	(0.016)	(0.020)	(0.021)	(0.020)	(0.018)	(0.019)	(0.017)	(0.024)
state14	0.0537***	0.0942***	0.0170***	-0.0701***	-0.1135***	-0.0834***	-0.0770***	-0.0328**	-0.0671***	-0.0454***	-0.0580***	0.0192	0.0086	0.0198	0.0415**	0.0248*	0.0336***	0.0447***	-0.0118
	(0.005)	(0.009)	(0.006)	(0.026)	(0.008)	(0.019)	(0.012)	(0.015)	(0.011)	(0.017)	(0.016)	(0.013)	(0.014)	(0.012)	(0.017)	(0.014)	(0.010)	(0.010)	(0.015)
state15	0.0556	0.0890***	-0.0475***	-0.1422***	-0.1703***	-0.1218***	-0.0978***	-0.1286***	-0.1375***	-0.1013***	-0.1073***	-0.0600	-0.0784**	-0.0494	-0.0329	-0.0033	-0.0010	-0.0049	-0.0642
	(0.064)	(0.018)	(0.011)	(0.012)	(0.011)	(0.016)	(0.019)	(0.020)	(0.024)	(0.027)	(0.039)	(0.046)	(0.034)	(0.035)	(0.045)	(0.043)	(0.051)	(0.046)	(0.053)
state16	0.0353**	0.0817***	-0.0979***	-0.1335***	-0.1194***	-0.1072***	-0.1089***	-0.1185***	-0.1058***	-0.0746***	-0.0757***	-0.0027	-0.0260	-0.0259	-0.0264	-0.0167	-0.0129	-0.0378**	-0.0833***
	(0.016)	(0.019)	(0.022)	(0.021)	(0.023)	(0.029)	(0.023)	(0.023)	(0.020)	(0.023)	(0.024)	(0.022)	(0.020)	(0.027)	(0.024)	(0.020)	(0.019)	(0.018)	(0.023)
state17	0.0285**	0.0610***	-0.1081***	-0.0922***	-0.1030***	-0.0637***	-0.0715***	-0.0698***	-0.0637***	-0.0544**	-0.0564**	-0.0209	-0.0224	-0.0104	-0.0170	0.0013	0.0178	-0.0108	-0.0507**
	(0.012)	(0.010)	(0.018)	(0.019)	(0.019)	(0.019)	(0.019)	(0.022)	(0.024)	(0.023)	(0.022)	(0.022)	(0.022)	(0.021)	(0.023)	(0.021)	(0.020)	(0.022)	(0.023)
state18	0.0846***	0.0606**	-0.0883**	-0.0710*	-0.0747**	-0.0673*	-0.0580**	-0.0552*	-0.0754***	-0.0605***	-0.0628***	-0.0282	-0.0274	-0.0193	0.0091	0.0353*	0.0484***	0.0130	-0.0312*
	(0.007)	(0.030)	(0.039)	(0.038)	(0.030)	(0.037)	(0.029)	(0.028)	(0.028)	(0.022)	(0.020)	(0.022)	(0.019)	(0.022)	(0.021)	(0.018)	(0.016)	(0.017)	(0.018)
state19	0.0215	0.0756***	-0.0883***	-0.0829***	-0.0610**	-0.0092	-0.0014	0.0052	0.0166	0.0544	0.0515	0.0945**	0.0860**	0.0786**	0.0654	0.0835*	0.0949**	0.0593	0.0138
	(0.017)	(0.018)	(0.018)	(0.026)	(0.027)	(0.031)	(0.035)	(0.039)	(0.039)	(0.038)	(0.038)	(0.038)	(0.042)	(0.039)	(0.041)	(0.042)	(0.043)	(0.042)	(0.042)
state20	0.0530***	0.0901***	-0.0188	-0.0004	0.0099	0.0405*	0.0312	0.0263	0.0106	0.0061	-0.0038	0.0290	0.0144	-0.0004	-0.0290	-0.0139	0.0025	-0.0442*	-0.1008***
	(0.012)	(0.014)	(0.020)	(0.019)	(0.019)	(0.023)	(0.023)	(0.025)	(0.025)	(0.025)	(0.026)	(0.026)	(0.026)	(0.025)	(0.026)	(0.026)	(0.023)	(0.024)	(0.025)
state21	0.0668***	0.0582***	-0.0453**	-0.0556***	-0.0345	0.0037	0.0029	-0.0054	-0.0065	-0.0188	-0.0218	0.0347	0.0255	0.0284	0.0057	0.0193	0.0445	0.0120	-0.0288
	(0.011)	(0.017)	(0.021)	(0.021)	(0.022)	(0.027)	(0.026)	(0.029)	(0.030)	(0.032)	(0.032)	(0.032)	(0.033)	(0.034)	(0.039)	(0.042)	(0.038)	(0.041)	(0.042)
state22	0.0420	0.0868**	-0.0225	-0.0168	-0.0241	0.0140	-0.0056	-0.0339	-0.0487	-0.0359	-0.0363	0.0230	0.0130	0.0102	-0.0116	0.0061	0.0297	-0.0211	-0.0550
	(0.029)	(0.036)	(0.031)	(0.026)	(0.031)	(0.032)	(0.034)	(0.037)	(0.038)	(0.041)	(0.041)	(0.040)	(0.041)	(0.042)	(0.046)	(0.045)	(0.041)	(0.042)	(0.043)
