	(1)	(2)	(3)	(4)	(5)	(6)	(7)	(8)	(9)	(10)	(11)	(12)	(13)	(14)	(15)	(16)	(17)	(18)	(19)
state16	-0.0449**	0.0807***	-0.1562***	-0.2146***	-0.2006***	-0.1311***	-0.1333***	-0.1581***	-0.0975***	-0.0627***	-0.0794***	0.0267	0.0177	0.0507**	0.0694**	0.0987***	0.1081***	0.0172	-0.0701**
	(0.019)	(0.015)	(0.020)	(0.023)	(0.020)	(0.025)	(0.022)	(0.021)	(0.024)	(0.022)	(0.023)	(0.023)	(0.025)	(0.025)	(0.026)	(0.031)	(0.033)	(0.030)	(0.032)
state17	-0.0128	0.1112***	-0.1365***	-0.1407***	-0.1585***	-0.0555*	-0.0771***	-0.0794***	-0.0355	-0.0096	-0.0125	0.0538*	0.0546*	0.0712**	0.0797***	0.1156***	0.1340***	0.0509	-0.0335
	(0.019)	(0.018)	(0.028)	(0.028)	(0.028)	(0.031)	(0.028)	(0.028)	(0.031)	(0.034)	(0.030)	(0.031)	(0.029)	(0.029)	(0.029)	(0.031)	(0.032)	(0.035)	(0.035)
state18	0.0274	0.1081***	-0.0846***	-0.1053***	-0.1124***	-0.0306	-0.0692***	-0.0777***	-0.0750***	-0.0433*	-0.0422*	0.0228	0.0182	0.0477*	0.0875***	0.1307***	0.1725***	0.0745**	-0.0056
	(0.020)	(0.016)	(0.022)	(0.024)	(0.021)	(0.027)	(0.023)	(0.021)	(0.023)	(0.023)	(0.024)	(0.023)	(0.025)	(0.025)	(0.027)	(0.032)	(0.033)	(0.031)	(0.033)
state19	-0.0365	0.1116***	-0.1256***	-0.1419***	-0.1176***	-0.0030	-0.0071	-0.0083	0.0440	0.0927*	0.0905*	0.1561***	0.1546***	0.1580***	0.1632***	0.2020***	0.2173***	0.1236**	0.0349
	(0.023)	(0.025)	(0.023)	(0.034)	(0.033)	(0.041)	(0.045)	(0.047)	(0.049)	(0.051)	(0.050)	(0.052)	(0.056)	(0.053)	(0.054)	(0.057)	(0.058)	(0.056)	(0.057)
state20	-0.0018	0.1306***	-0.0500**	-0.0536***	-0.0389*	0.0562**	0.0372	0.0295	0.0528*	0.0611**	0.0543*	0.1141***	0.1032***	0.0987***	0.0849**	0.1215***	0.1356***	0.0299	-0.0686*
	(0.021)	(0.018)	(0.021)	(0.018)	(0.020)	(0.025)	(0.027)	(0.027)	(0.030)	(0.030)	(0.030)	(0.030)	(0.032)	(0.033)	(0.033)	(0.034)	(0.035)	(0.035)	(0.036)
state21	0.0108	0.0977***	-0.0691*	-0.0990***	-0.0675**	0.0466	0.0497	0.0373	0.0691*	0.0768**	0.0769**	0.1503***	0.1384***	0.1459***	0.1462***	0.1799***	0.1960***	0.1139**	0.0320
	(0.018)	(0.020)	(0.035)	(0.025)	(0.027)	(0.032)	(0.034)	(0.034)	(0.036)	(0.037)	(0.037)	(0.038)	(0.041)	(0.045)	(0.049)	(0.052)	(0.054)	(0.057)	(0.058)
state22	0.0027	0.1383**	-0.0324	-0.0457	-0.0556	0.0433	0.0020	-0.0296	-0.0062	0.0185	0.0191	0.1062**	0.0950*	0.1090*	0.1080*	0.1371**	0.1600**	0.0639	-0.0152
	(0.056)	(0.066)	(0.047)	(0.034)	(0.042)	(0.043)	(0.045)	(0.046)	(0.050)	(0.052)	(0.052)	(0.051)	(0.052)	(0.056)	(0.059)	(0.061)	(0.063)	(0.063)	(0.064)
state23	0.0418***	0.1385***	-0.0729***	-0.0938***	-0.0894***	0.0014	-0.0010	-0.0020	0.0185	0.0561***	0.0466**	0.1047***	0.1184***	0.1061***	0.0705***	0.0907***	0.1310***	0.0303	-0.0721***
	(0.011)	(0.010)	(0.012)	(0.013)	(0.013)	(0.016)	(0.016)	(0.016)	(0.018)	(0.017)	(0.018)	(0.018)	(0.019)	(0.019)	(0.020)	(0.021)	(0.022)	(0.022)	(0.022)
state24	-0.0668***	0.0648***	-0.0517***	-0.0687***	-0.0642***	0.0077	0.0137	-0.0064	0.0175	0.0261	0.0217	0.0727***	0.0831***	0.0834***	0.0734***	0.0860***	0.1213***	0.0389*	-0.0556***
	(0.009)	(0.011)	(0.009)	(0.009)	(0.011)	(0.013)	(0.015)	(0.015)	(0.017)	(0.017)	(0.018)	(0.017)	(0.017)	(0.019)	(0.018)	(0.020)	(0.019)	(0.020)	(0.019)
state25	-0.0372***	0.1892***	-0.0445***	0.0154	-0.0646***	0.0620***	0.0400**	0.0368*	0.0559***	0.0636***	0.0588***	0.1314***	0.1453***	0.1722***	0.2005***	0.2324***	0.2505***	0.1671***	0.0725***
	(0.011)	(0.011)	(0.013)	(0.013)	(0.015)	(0.017)	(0.019)	(0.019)	(0.021)	(0.021)	(0.021)	(0.021)	(0.022)	(0.023)	(0.023)	(0.024)	(0.025)	(0.025)	(0.025)
state26	-0.0732***	0.0864***	-0.1242***	-0.1674***	-0.1713***	-0.0837***	-0.0776**	-0.0711**	-0.0315	0.0343	0.0427	0.1029***	0.0958***	0.1260***	0.1439***	0.1774***	0.1854***	0.1081***	0.0217
	(0.015)	(0.016)	(0.018)	(0.021)	(0.023)	(0.028)	(0.030)	(0.032)	(0.035)	(0.032)	(0.033)	(0.033)	(0.034)	(0.033)	(0.031)	(0.033)	(0.033)	(0.032)	(0.033)
state27	-0.0573**	0.1860***	0.1016***	0.0317	-0.0001	0.0793*	0.2024***	0.1496***	0.0750	0.0767	0.0802	0.1491***	0.1330**	0.1480**	0.1393**	0.1687***	0.1699***	0.0722	-0.0049
	(0.022)	(0.026)	(0.029)	(0.028)	(0.036)	(0.042)	(0.046)	(0.046)	(0.051)	(0.052)	(0.052)	(0.052)	(0.053)	(0.056)	(0.056)	(0.057)	(0.059)	(0.062)	(0.061)
Constant	-0.1535***	-0.4495***	-0.0527***	-0.0665***	-0.1242***	-0.1835***	-0.1796***	-0.1978***	-0.2208***	-0.2794***	-0.2793***	-0.4099***	-0.4037***	-0.4165***	-0.4124***	-0.4178***	-0.4100***	-0.3410***	-0.2118***
	(0.011)	(0.010)	(0.012)	(0.013)	(0.012)	(0.015)	(0.015)	(0.014)	(0.016)	(0.015)	(0.016)	(0.016)	(0.017)	(0.017)	(0.018)	(0.020)	(0.021)	(0.020)	(0.021)
																			
Observations	118	118	118	118	118	118	118	118	118	118	118	118	118	118	118	118	118	118	118
R-squared	0.279	0.198	0.430	0.517	0.504	0.430	0.429	0.438	0.389	0.376	0.372	0.393	0.404	0.408	0.478	0.494	0.521	0.527	0.561
Robust standard errors in parentheses																			
*** p<0.01, ** p<0.05, * p<0.1																			
