	(1)	(2)	(3)	(4)	(5)	(6)	(7)	(8)	(9)	(10)	(11)	(12)	(13)	(14)	(15)	(16)	(17)	(18)	(19)
	(0.017)	(0.022)	(0.019)	(0.020)	(0.022)	(0.031)	(0.047)	(0.040)	(0.038)	(0.034)	(0.033)	(0.032)	(0.035)	(0.043)	(0.034)	(0.036)	(0.037)	(0.039)	(0.040)
state14	0.1566***	0.1021***	0.1184***	0.0123	-0.0643***	-0.1413***	-0.1284***	-0.0832**	-0.1097***	-0.0506	-0.0718**	0.0355	0.0479**	0.0390	0.0835***	0.0204	0.0108	0.0913***	0.0840***
	(0.014)	(0.014)	(0.017)	(0.019)	(0.018)	(0.036)	(0.035)	(0.035)	(0.035)	(0.032)	(0.033)	(0.023)	(0.022)	(0.025)	(0.020)	(0.025)	(0.028)	(0.023)	(0.025)
state15	0.0134	-0.0404***	-0.0854***	-0.1281***	-0.1548***	-0.1403***	-0.1120***	-0.1162***	-0.1033***	-0.1063***	-0.1173***	-0.0823**	-0.1190***	-0.0772*	-0.1006*	-0.0989*	-0.0803	-0.0286	0.0038
	(0.010)	(0.011)	(0.018)	(0.047)	(0.046)	(0.044)	(0.039)	(0.039)	(0.039)	(0.038)	(0.041)	(0.041)	(0.044)	(0.046)	(0.056)	(0.054)	(0.055)	(0.051)	(0.051)
state16	0.0070	-0.0280	-0.0835**	-0.1263***	-0.1449***	-0.1825***	-0.2192***	-0.2018***	-0.1858***	-0.1392***	-0.1553***	-0.1034**	-0.0908*	-0.0845**	-0.1086**	-0.1081**	-0.0825	-0.0452	-0.0417
	(0.013)	(0.029)	(0.042)	(0.037)	(0.036)	(0.036)	(0.044)	(0.046)	(0.043)	(0.045)	(0.042)	(0.050)	(0.048)	(0.042)	(0.043)	(0.044)	(0.053)	(0.052)	(0.055)
state17	0.0805***	0.0510***	0.0036	0.0216	-0.0043	-0.0487	-0.0848***	-0.0708**	-0.0819**	-0.0937***	-0.1003***	-0.0727*	-0.0556	-0.0564	-0.0682*	-0.0666*	-0.0349	-0.0107	-0.0287
	(0.019)	(0.019)	(0.020)	(0.019)	(0.026)	(0.031)	(0.032)	(0.032)	(0.032)	(0.035)	(0.037)	(0.037)	(0.037)	(0.036)	(0.038)	(0.040)	(0.041)	(0.043)	(0.046)
state18	0.0781***	0.0137	-0.0722	-0.0033	-0.0394	-0.0654	-0.0840	-0.0505	-0.0883	-0.1189**	-0.0788	-0.0394	-0.0563	-0.0236	-0.0108	-0.0123	0.0141	0.0370	0.0144
