	(1)	(2)	(3)	(4)	(5)	(6)	(7)	(8)	(9)	(10)	(11)	(12)	(13)	(14)	(15)	(16)	(17)	(18)	(19)
	(0.028)	(0.036)	(0.037)	(0.033)	(0.046)	(0.048)	(0.050)	(0.051)	(0.057)	(0.056)	(0.055)	(0.056)	(0.052)	(0.056)	(0.055)	(0.057)	(0.056)	(0.059)	(0.058)
state12	-0.0397*	0.1002***	0.0114	-0.0502	-0.0499	0.0375	0.0645	0.0926*	0.0952*	0.1225**	0.1128**	0.1488***	0.1376***	0.1519***	0.1814***	0.1760***	0.2208***	0.1888***	0.1036*
	(0.024)	(0.037)	(0.040)	(0.031)	(0.040)	(0.044)	(0.045)	(0.047)	(0.052)	(0.051)	(0.050)	(0.052)	(0.048)	(0.051)	(0.050)	(0.052)	(0.052)	(0.055)	(0.054)
state13	-0.0037	0.1165***	-0.0463*	-0.0666**	-0.0050	0.0333	0.0364	0.0435	0.0658	0.0820	0.0800*	0.1229**	0.0999**	0.1002**	0.1065**	0.1067**	0.1327***	0.0963*	0.0315
	(0.022)	(0.027)	(0.027)	(0.027)	(0.035)	(0.042)	(0.045)	(0.048)	(0.051)	(0.051)	(0.048)	(0.048)	(0.046)	(0.049)	(0.048)	(0.048)	(0.046)	(0.053)	(0.051)
state14	0.0269*	0.1219***	0.0109	-0.0675**	-0.0907***	-0.0206	-0.0185	0.0265	0.0255	0.0447	0.0360	0.1121***	0.1120***	0.1037***	0.1299***	0.1166***	0.1277***	0.1136***	0.0343
	(0.016)	(0.022)	(0.021)	(0.031)	(0.026)	(0.042)	(0.029)	(0.030)	(0.033)	(0.034)	(0.033)	(0.033)	(0.031)	(0.033)	(0.032)	(0.034)	(0.034)	(0.036)	(0.036)
state15	0.0124	0.1300***	-0.0328	-0.1294***	-0.1200***	-0.0313	0.0098	-0.0070	0.0050	0.0457	0.0256	0.0646	0.0534	0.0773	0.0953	0.1230*	0.1381*	0.1267*	0.0320
	(0.067)	(0.036)	(0.034)	(0.034)	(0.044)	(0.050)	(0.053)	(0.055)	(0.062)	(0.063)	(0.068)	(0.073)	(0.062)	(0.066)	(0.070)	(0.071)	(0.076)	(0.075)	(0.079)
state16	-0.0079	0.1263***	-0.0773**	-0.1166***	-0.0666	-0.0130	0.0023	0.0024	0.0333	0.0674	0.0437	0.1001*	0.0919*	0.1024*	0.0983*	0.1028*	0.1231**	0.0898	0.0082
	(0.026)	(0.031)	(0.034)	(0.036)	(0.044)	(0.050)	(0.051)	(0.053)	(0.058)	(0.059)	(0.057)	(0.060)	(0.055)	(0.058)	(0.057)	(0.058)	(0.057)	(0.061)	(0.061)
state17	-0.0275	0.1019***	-0.0859***	-0.0754**	-0.0471	0.0387	0.0477	0.0636	0.0888*	0.1117**	0.0967*	0.1332**	0.1261**	0.1303**	0.1214**	0.1381**	0.1651***	0.1300**	0.0547
	(0.028)	(0.037)	(0.032)	(0.035)	(0.042)	(0.045)	(0.046)	(0.048)	(0.053)	(0.053)	(0.051)	(0.053)	(0.050)	(0.053)	(0.054)	(0.056)	(0.055)	(0.058)	(0.058)
state18	0.0144	0.0838*	-0.0787*	-0.0594	-0.0340	0.0248	0.0485	0.0676	0.0593	0.0835	0.0731	0.1104**	0.1055**	0.1133**	0.1321**	0.1436***	0.1694***	0.1259**	0.0512
	(0.029)	(0.046)	(0.047)	(0.046)	(0.049)	(0.052)	(0.050)	(0.051)	(0.057)	(0.054)	(0.052)	(0.054)	(0.050)	(0.053)	(0.052)	(0.053)	(0.053)	(0.056)	(0.055)
state19	-0.0156	0.1182***	-0.0667**	-0.0628*	-0.0118	0.0779	0.0936*	0.1025*	0.1342**	0.1768***	0.1633***	0.2005***	0.1944***	0.1844***	0.1716***	0.1926***	0.2163***	0.1700***	0.0929
	(0.027)	(0.032)	(0.031)	(0.037)	(0.044)	(0.048)	(0.051)	(0.053)	(0.057)	(0.056)	(0.055)	(0.057)	(0.055)	(0.057)	(0.055)	(0.057)	(0.054)	(0.059)	(0.057)
state20	0.0001	0.0989***	-0.0463	-0.0142	0.0233	0.0836**	0.0872**	0.1042**	0.1110**	0.1085**	0.0972**	0.1247***	0.1188***	0.0876*	0.0645	0.0740	0.0956*	0.0371	-0.0466
	(0.024)	(0.031)	(0.033)	(0.029)	(0.035)	(0.042)	(0.041)	(0.042)	(0.046)	(0.047)	(0.047)	(0.047)	(0.044)	(0.048)	(0.049)	(0.053)	(0.054)	(0.055)	(0.055)
state21	0.0217	0.0724***	-0.0587**	-0.0598**	-0.0147	0.0508	0.0568	0.0587	0.0789**	0.0716*	0.0650*	0.1115***	0.1098***	0.0985**	0.0862**	0.0956**	0.1236***	0.0853*	0.0192
	(0.019)	(0.023)	(0.027)	(0.025)	(0.031)	(0.033)	(0.034)	(0.036)	(0.038)	(0.039)	(0.038)	(0.040)	(0.038)	(0.041)	(0.041)	(0.044)	(0.041)	(0.045)	(0.044)
state22	-0.0096	0.0978**	-0.0464	-0.0265	-0.0023	0.0654	0.0584	0.0506	0.0586	0.0754	0.0690	0.1188*	0.1158*	0.1032	0.0888	0.0872	0.1161	0.0670	0.0061
	(0.027)	(0.039)	(0.040)	(0.037)	(0.045)	(0.049)	(0.053)	(0.057)	(0.061)	(0.064)	(0.064)	(0.064)	(0.060)	(0.066)	(0.069)	(0.071)	(0.070)	(0.073)	(0.071)
state23	0.0410**	0.1102***	-0.0602**	-0.0627**	-0.0339	0.0279	0.0419	0.0592	0.0612	0.0871**	0.0675	0.1085**	0.1126***	0.0816*	0.0375	0.0420	0.0728*	0.0178	-0.0634
	(0.019)	(0.025)	(0.027)	(0.025)	(0.033)	(0.036)	(0.038)	(0.039)	(0.042)	(0.042)	(0.041)	(0.042)	(0.039)	(0.042)	(0.042)	(0.043)	(0.042)	(0.045)	(0.044)
state24	-0.0229	0.0901***	-0.0116	-0.0013	0.0224	0.0805**	0.0993***	0.0979**	0.1129***	0.1119***	0.1076***	0.1357***	0.1417***	0.1243***	0.1035**	0.1027**	0.1445***	0.1027**	0.0332
	(0.019)	(0.024)	(0.027)	(0.025)	(0.031)	(0.035)	(0.036)	(0.037)	(0.041)	(0.040)	(0.040)	(0.041)	(0.038)	(0.041)	(0.042)	(0.044)	(0.043)	(0.045)	(0.045)
state25	-0.0349	0.1231***	-0.0418	-0.0161	-0.0419	0.0553*	0.0824**	0.1114***	0.1380***	0.1550***	0.1597***	0.2178***	0.2316***	0.2091***	0.1978***	0.2012***	0.2171***	0.1745***	0.0932**
	(0.022)	(0.025)	(0.027)	(0.023)	(0.027)	(0.032)	(0.033)	(0.033)	(0.036)	(0.037)	(0.037)	(0.037)	(0.035)	(0.038)	(0.040)	(0.043)	(0.044)	(0.044)	(0.045)
state26	-0.0652***	0.0627**	-0.1309***	-0.1357***	-0.1206***	-0.0886**	-0.0558	-0.0249	-0.0101	0.0375	0.0412	0.0799**	0.0745*	0.0740*	0.0775*	0.0893*	0.1132**	0.0756	0.0022
	(0.019)	(0.027)	(0.026)	(0.023)	(0.028)	(0.035)	(0.035)	(0.036)	(0.038)	(0.040)	(0.041)	(0.039)	(0.039)	(0.042)	(0.044)	(0.046)	(0.044)	(0.046)	(0.046)
state27	-0.0529***	0.1592***	0.1073***	0.0651*	0.0509	0.0897*	0.2268***	0.1776***	0.0873	0.0763	0.0740	0.1034*	0.0895*	0.0869	0.0696	0.0743	0.0925*	0.0403	-0.0213
	(0.018)	(0.029)	(0.037)	(0.035)	(0.043)	(0.047)	(0.049)	(0.051)	(0.053)	(0.055)	(0.054)	(0.055)	(0.052)	(0.055)	(0.053)	(0.055)	(0.048)	(0.052)	(0.051)
Constant	-0.1998***	-0.3471***	0.0189	-0.0430	-0.0762	-0.0671	-0.0511	-0.0929	-0.1017	-0.1301*	-0.1508**	-0.2800***	-0.2827***	-0.2765***	-0.2910***	-0.2872***	-0.2720***	-0.2253***	-0.1548**
	(0.030)	(0.029)	(0.039)	(0.043)	(0.055)	(0.057)	(0.062)	(0.064)	(0.070)	(0.074)	(0.073)	(0.077)	(0.070)	(0.074)	(0.072)	(0.072)	(0.069)	(0.077)	(0.075)
																			
Observations	405	405	405	405	405	405	405	405	405	405	405	405	405	405	405	405	405	405	405
R-squared	0.192	0.177	0.350	0.363	0.384	0.345	0.316	0.304	0.298	0.313	0.317	0.362	0.390	0.424	0.491	0.489	0.519	0.545	0.551
Robust standard errors in parentheses																			
*** p<0.01, ** p<0.05, * p<0.1																			
