	(1)	(2)	(3)	(4)	(5)	(6)	(7)	(8)	(9)	(10)	(11)	(12)	(13)	(14)	(15)	(16)	(17)	(18)	(19)
state13	0.0161	0.0312***	-0.1163***	-0.1194***	-0.0875***	-0.0796***	-0.0993***	-0.1013***	-0.0953***	-0.0684**	-0.0680**	-0.0142	-0.0356	-0.0302	-0.0097	-0.0036	0.0186	-0.0182	-0.0574
	(0.023)	(0.012)	(0.014)	(0.014)	(0.021)	(0.026)	(0.032)	(0.030)	(0.028)	(0.026)	(0.026)	(0.022)	(0.031)	(0.033)	(0.023)	(0.027)	(0.034)	(0.037)	(0.041)
state14	0.0575***	0.0685***	-0.0028	-0.0630**	-0.1262***	-0.0915***	-0.1001***	-0.0749***	-0.0918***	-0.0530***	-0.0644***	0.0214***	0.0256***	0.0189**	0.0527***	0.0422***	0.0426***	0.0226***	-0.0350***
	(0.004)	(0.007)	(0.004)	(0.024)	(0.007)	(0.015)	(0.014)	(0.011)	(0.011)	(0.012)	(0.010)	(0.006)	(0.006)	(0.008)	(0.006)	(0.009)	(0.010)	(0.008)	(0.009)
state15	0.0474	0.0645**	-0.1347***	-0.1770***	-0.2154***	-0.1556***	-0.1167***	-0.1490***	-0.1497***	-0.1070***	-0.1088***	-0.0619*	-0.0712***	-0.0389	-0.0107	0.0128	0.0233	0.0099	-0.0544
	(0.085)	(0.029)	(0.014)	(0.011)	(0.015)	(0.014)	(0.014)	(0.014)	(0.016)	(0.021)	(0.031)	(0.036)	(0.026)	(0.028)	(0.036)	(0.036)	(0.051)	(0.042)	(0.053)
state16	0.0074	0.0474**	-0.1243***	-0.1448***	-0.1312***	-0.1051***	-0.1062***	-0.1258***	-0.1056***	-0.0748***	-0.0850***	-0.0220	-0.0292	-0.0146	-0.0053	0.0040	0.0166	-0.0209	-0.0747***
	(0.019)	(0.022)	(0.026)	(0.022)	(0.025)	(0.028)	(0.021)	(0.024)	(0.020)	(0.022)	(0.023)	(0.023)	(0.023)	(0.022)	(0.023)	(0.022)	(0.023)	(0.021)	(0.023)
state17	-0.0021	0.0271*	-0.1398***	-0.1279***	-0.1345***	-0.0798***	-0.0934***	-0.0970***	-0.0874***	-0.0639***	-0.0635***	-0.0193	-0.0172	-0.0097	-0.0062	0.0169	0.0355	-0.0063	-0.0507**
	(0.020)	(0.014)	(0.017)	(0.016)	(0.017)	(0.017)	(0.018)	(0.018)	(0.020)	(0.022)	(0.021)	(0.022)	(0.021)	(0.021)	(0.021)	(0.021)	(0.023)	(0.024)	(0.025)
state18	0.0363***	0.0131	-0.1149***	-0.0939***	-0.0906***	-0.0689**	-0.0605***	-0.0647***	-0.0845***	-0.0607***	-0.0610***	-0.0132	-0.0152	0.0022	0.0303**	0.0510***	0.0723***	0.0237*	-0.0243
	(0.013)	(0.025)	(0.030)	(0.031)	(0.027)	(0.027)	(0.021)	(0.021)	(0.024)	(0.017)	(0.013)	(0.014)	(0.013)	(0.014)	(0.014)	(0.013)	(0.015)	(0.013)	(0.015)
state19	-0.0039	0.0387**	-0.1285***	-0.1184***	-0.0942***	-0.0347	-0.0256	-0.0266	-0.0052	0.0367	0.0380	0.0824**	0.0795**	0.0721*	0.0744*	0.0966**	0.1154***	0.0667	0.0162
	(0.017)	(0.016)	(0.014)	(0.030)	(0.031)	(0.034)	(0.040)	(0.043)	(0.042)	(0.040)	(0.039)	(0.038)	(0.040)	(0.038)	(0.039)	(0.040)	(0.043)	(0.044)	(0.042)
state20	0.0174	0.0426***	-0.0780***	-0.0544***	-0.0471***	-0.0085	-0.0220	-0.0333*	-0.0404**	-0.0331*	-0.0401**	0.0010	-0.0057	-0.0224	-0.0412**	-0.0194	-0.0011	-0.0675***	-0.1235***
	(0.012)	(0.012)	(0.015)	(0.016)	(0.016)	(0.019)	(0.019)	(0.020)	(0.020)	(0.019)	(0.020)	(0.020)	(0.020)	(0.020)	(0.021)	(0.023)	(0.023)	(0.022)	(0.024)
state21	0.0376***	0.0216	-0.0752***	-0.0605***	-0.0401**	0.0079	0.0069	-0.0083	-0.0012	0.0012	0.0008	0.0568**	0.0574**	0.0565*	0.0493	0.0674*	0.0927**	0.0510	0.0099
