	(1)	(2)	(3)	(4)	(5)	(6)	(7)	(8)	(9)	(10)	(11)	(12)	(13)	(14)	(15)	(16)	(17)	(18)	(19)
	(0.006)	(0.021)	(0.026)	(0.014)	(0.017)	(0.019)	(0.019)	(0.019)	(0.018)	(0.019)	(0.018)	(0.019)	(0.019)	(0.020)	(0.021)	(0.021)	(0.026)	(0.025)	(0.025)
state13	0.0502***	0.0935***	-0.0476***	-0.0770***	-0.0430***	-0.0429**	-0.0529**	-0.0606***	-0.0516**	-0.0376*	-0.0292*	0.0194	-0.0059	-0.0067	0.0082	0.0125	0.0268	-0.0034	-0.0424*
	(0.019)	(0.010)	(0.012)	(0.013)	(0.012)	(0.018)	(0.021)	(0.021)	(0.020)	(0.020)	(0.016)	(0.017)	(0.017)	(0.019)	(0.017)	(0.016)	(0.016)	(0.019)	(0.023)
state14	0.0717***	0.1083***	0.0197***	-0.0661**	-0.1106***	-0.0828***	-0.0830***	-0.0551***	-0.0686***	-0.0543***	-0.0525***	0.0216**	0.0198**	0.0161	0.0450***	0.0375***	0.0484***	0.0391***	-0.0135
	(0.004)	(0.009)	(0.005)	(0.026)	(0.008)	(0.020)	(0.012)	(0.011)	(0.013)	(0.015)	(0.013)	(0.010)	(0.010)	(0.012)	(0.008)	(0.013)	(0.012)	(0.009)	(0.011)
state15	0.0645	0.0958***	-0.0493***	-0.1450***	-0.1710***	-0.1274***	-0.1017***	-0.1343***	-0.1295***	-0.1049***	-0.1093***	-0.0675	-0.0771**	-0.0571	-0.0332	0.0001	-0.0080	-0.0189	-0.0836
	(0.064)	(0.017)	(0.011)	(0.012)	(0.011)	(0.016)	(0.021)	(0.020)	(0.025)	(0.027)	(0.040)	(0.046)	(0.034)	(0.036)	(0.045)	(0.044)	(0.053)	(0.046)	(0.054)
state16	0.0430***	0.0901***	-0.0981***	-0.1350***	-0.1173***	-0.1055***	-0.1083***	-0.1210***	-0.0977***	-0.0795***	-0.0850***	-0.0289	-0.0338	-0.0241	-0.0231	-0.0118	-0.0020	-0.0322	-0.0812***
	(0.016)	(0.020)	(0.022)	(0.021)	(0.023)	(0.028)	(0.023)	(0.024)	(0.023)	(0.024)	(0.026)	(0.027)	(0.027)	(0.026)	(0.025)	(0.026)	(0.023)	(0.023)	(0.024)
state17	0.0248	0.0627***	-0.1079***	-0.0943***	-0.1038***	-0.0664***	-0.0771***	-0.0796***	-0.0663***	-0.0555**	-0.0525**	-0.0147	-0.0198	-0.0159	-0.0184	0.0037	0.0133	-0.0198	-0.0631***
	(0.016)	(0.011)	(0.018)	(0.019)	(0.018)	(0.020)	(0.020)	(0.021)	(0.022)	(0.024)	(0.021)	(0.022)	(0.021)	(0.022)	(0.023)	(0.022)	(0.022)	(0.023)	(0.023)
state18	0.0673***	0.0578*	-0.0815**	-0.0645*	-0.0728**	-0.0561*	-0.0527**	-0.0564**	-0.0797***	-0.0621***	-0.0588***	-0.0213	-0.0276	-0.0146	0.0089	0.0272	0.0390**	0.0002	-0.0446***
	(0.016)	(0.033)	(0.036)	(0.035)	(0.028)	(0.029)	(0.025)	(0.025)	(0.028)	(0.023)	(0.018)	(0.021)	(0.020)	(0.022)	(0.020)	(0.017)	(0.018)	(0.017)	(0.016)
state19	0.0263*	0.0818***	-0.0887***	-0.0844***	-0.0598**	-0.0107	-0.0054	-0.0044	0.0181	0.0509	0.0511	0.0899**	0.0862**	0.0712*	0.0654	0.0881**	0.0952**	0.0547	0.0061
	(0.015)	(0.019)	(0.018)	(0.027)	(0.027)	(0.031)	(0.036)	(0.038)	(0.039)	(0.039)	(0.038)	(0.038)	(0.042)	(0.040)	(0.040)	(0.042)	(0.040)	(0.040)	(0.040)
state20	0.0556***	0.0965***	-0.0173	0.0003	0.0107	0.0399*	0.0266	0.0151	0.0084	0.0023	-0.0026	0.0262	0.0147	-0.0065	-0.0300	-0.0107	0.0087	-0.0451*	-0.1043***
	(0.013)	(0.014)	(0.020)	(0.019)	(0.019)	(0.022)	(0.023)	(0.024)	(0.025)	(0.026)	(0.025)	(0.026)	(0.026)	(0.026)	(0.026)	(0.027)	(0.023)	(0.023)	(0.023)
state21	0.0662***	0.0610***	-0.0451**	-0.0551***	-0.0322	0.0037	0.0000	-0.0161	-0.0078	-0.0197	-0.0208	0.0254	0.0204	0.0112	0.0013	0.0143	0.0384	0.0072	-0.0359
	(0.012)	(0.017)	(0.021)	(0.021)	(0.022)	(0.027)	(0.027)	(0.029)	(0.029)	(0.031)	(0.031)	(0.034)	(0.035)	(0.036)	(0.040)	(0.042)	(0.037)	(0.039)	(0.039)
state22	0.0483*	0.0930***	-0.0230	-0.0164	-0.0202	0.0143	-0.0089	-0.0435	-0.0476	-0.0395	-0.0385	0.0141	0.0071	0.0007	-0.0124	-0.0045	0.0173	-0.0303	-0.0667*
	(0.029)	(0.035)	(0.032)	(0.026)	(0.031)	(0.032)	(0.034)	(0.037)	(0.037)	(0.041)	(0.041)	(0.041)	(0.041)	(0.043)	(0.045)	(0.045)	(0.038)	(0.039)	(0.039)
state23	0.0898***	0.1030***	-0.0446***	-0.0478***	-0.0505***	-0.0253	-0.0166	-0.0195	-0.0218	-0.0057	-0.0058	0.0374*	0.0380*	0.0121	-0.0331	-0.0248	-0.0144	-0.0592**	-0.1170***
	(0.006)	(0.010)	(0.015)	(0.014)	(0.019)	(0.021)	(0.020)	(0.020)	(0.019)	(0.020)	(0.019)	(0.020)	(0.020)	(0.020)	(0.022)	(0.022)	(0.023)	(0.023)	(0.022)
state24	0.0358***	0.0938***	0.0166	0.0215	0.0148	0.0405**	0.0498***	0.0280	0.0308	0.0295	0.0333*	0.0624***	0.0667***	0.0530**	0.0363*	0.0427**	0.0840***	0.0473**	0.0040
	(0.006)	(0.010)	(0.016)	(0.014)	(0.017)	(0.018)	(0.019)	(0.020)	(0.019)	(0.021)	(0.020)	(0.022)	(0.022)	(0.023)	(0.022)	(0.021)	(0.018)	(0.019)	(0.019)
state25	0.0129**	0.1325***	0.0046	0.0115	-0.0365**	0.0375**	0.0536***	0.0562***	0.0696***	0.0837***	0.0899***	0.1469***	0.1541***	0.1490***	0.1457***	0.1592***	0.1791***	0.1416***	0.0869***
	(0.006)	(0.025)	(0.013)	(0.026)	(0.015)	(0.019)	(0.017)	(0.017)	(0.017)	(0.020)	(0.019)	(0.024)	(0.026)	(0.021)	(0.019)	(0.019)	(0.017)	(0.019)	(0.017)
state26	-0.0143*	0.0599***	-0.1047***	-0.1215***	-0.1318***	-0.1293***	-0.1085***	-0.1023***	-0.0991***	-0.0562**	-0.0473*	-0.0065	-0.0163	-0.0112	-0.0066	0.0126	0.0177	-0.0114	-0.0613**
	(0.008)	(0.014)	(0.015)	(0.015)	(0.016)	(0.022)	(0.022)	(0.025)	(0.023)	(0.027)	(0.028)	(0.025)	(0.027)	(0.030)	(0.032)	(0.031)	(0.029)	(0.030)	(0.028)
state27	-0.0080	0.1461***	0.1159***	0.0627**	0.0242	0.0273	0.1612***	0.0984**	-0.0058	-0.0150	-0.0145	0.0151	-0.0012	-0.0044	-0.0151	-0.0074	-0.0010	-0.0419	-0.0807**
	(0.013)	(0.022)	(0.031)	(0.030)	(0.033)	(0.037)	(0.038)	(0.041)	(0.041)	(0.043)	(0.044)	(0.046)	(0.047)	(0.047)	(0.044)	(0.044)	(0.036)	(0.037)	(0.036)
Constant	-0.2309***	-0.4195***	-0.1069***	-0.1307***	-0.1826***	-0.1996***	-0.2193***	-0.2535***	-0.2929***	-0.2690***	-0.2783***	-0.4062***	-0.3982***	-0.3805***	-0.3766***	-0.3860***	-0.3862***	-0.3531***	-0.2854***
	(0.003)	(0.003)	(0.004)	(0.004)	(0.006)	(0.007)	(0.077)	(0.085)	(0.080)	(0.056)	(0.057)	(0.050)	(0.050)	(0.008)	(0.006)	(0.007)	(0.005)	(0.005)	(0.005)
																			
Observations	475	475	475	475	475	475	475	475	475	475	475	475	475	475	475	475	475	475	475
R-squared	0.182	0.160	0.303	0.335	0.352	0.307	0.276	0.272	0.272	0.289	0.304	0.355	0.385	0.417	0.487	0.487	0.521	0.543	0.550
Robust standard errors in parentheses																			
*** p<0.01, ** p<0.05, * p<0.1																			
