	(1)	(2)	(3)	(4)	(5)	(6)	(7)	(8)	(9)	(10)	(11)	(12)	(13)	(14)	(15)	(16)	(17)	(18)	(19)
	(0.023)	(0.029)	(0.023)	(0.016)	(0.022)	(0.018)	(0.033)	(0.038)	(0.033)	(0.032)	(0.033)	(0.035)	(0.038)	(0.038)	(0.041)	(0.046)	(0.046)	(0.048)	(0.058)
state14	0.0765**	0.1481***	0.0458	-0.0806	-0.1308***	-0.0777	-0.0504	-0.0437	-0.0434	-0.0517	-0.0772*	-0.0026	-0.0163	0.0214	0.0398*	0.0261*	0.0267	0.0258	-0.0019
	(0.033)	(0.026)	(0.052)	(0.078)	(0.042)	(0.059)	(0.043)	(0.042)	(0.034)	(0.041)	(0.046)	(0.054)	(0.047)	(0.024)	(0.024)	(0.015)	(0.024)	(0.023)	(0.025)
state15	0.1097**	0.1142***	-0.0906***	-0.1620***	-0.1329***	-0.1550***	-0.1102**	-0.1340**	-0.1307*	-0.1054	-0.1007	-0.0606	-0.0720	-0.0536	-0.0410	-0.0169	-0.0143	0.0085	-0.0519
	(0.051)	(0.039)	(0.032)	(0.035)	(0.032)	(0.041)	(0.054)	(0.063)	(0.070)	(0.074)	(0.079)	(0.078)	(0.074)	(0.074)	(0.071)	(0.069)	(0.069)	(0.072)	(0.075)
state16	0.1697***	0.2007***	0.0089	-0.0274	-0.0168	-0.0209	-0.0215	-0.0554	-0.0378	-0.0119	-0.0099	0.0293	0.0202	0.0353	0.0260	0.0347	0.0435	0.0333	-0.0116
	(0.039)	(0.033)	(0.044)	(0.042)	(0.039)	(0.041)	(0.043)	(0.036)	(0.036)	(0.037)	(0.037)	(0.038)	(0.037)	(0.045)	(0.035)	(0.036)	(0.038)	(0.035)	(0.039)
state17	0.0395***	0.0658***	-0.1088***	-0.1003***	-0.1021***	-0.0823***	-0.0825***	-0.0977***	-0.0891***	-0.0726***	-0.0688***	-0.0322	-0.0398*	-0.0369	-0.0379	-0.0154	0.0065	-0.0099	-0.0396*
	(0.015)	(0.017)	(0.020)	(0.021)	(0.019)	(0.026)	(0.026)	(0.027)	(0.030)	(0.026)	(0.026)	(0.025)	(0.024)	(0.025)	(0.025)	(0.025)	(0.025)	(0.024)	(0.024)
state18	0.0382	0.0218	-0.1348***	-0.0855**	-0.1042***	-0.0987**	-0.0712	-0.0672*	-0.0866**	-0.0801**	-0.0773**	-0.0428	-0.0476*	-0.0396	-0.0277	-0.0046	0.0016	-0.0298	-0.0633***
	(0.028)	(0.044)	(0.032)	(0.041)	(0.036)	(0.041)	(0.043)	(0.039)	(0.043)	(0.035)	(0.031)	(0.027)	(0.025)	(0.026)	(0.030)	(0.023)	(0.025)	(0.025)	(0.021)
state19	0.0775***	0.1321***	-0.0473**	-0.0506*	-0.0075	0.0201	0.0308	0.0299	0.0380	0.0802**	0.0766*	0.1040**	0.0999**	0.0747*	0.0655*	0.0833**	0.1081**	0.0876**	0.0607
	(0.015)	(0.021)	(0.022)	(0.029)	(0.027)	(0.032)	(0.032)	(0.033)	(0.034)	(0.039)	(0.039)	(0.041)	(0.041)	(0.039)	(0.039)	(0.042)	(0.044)	(0.040)	(0.042)
state20	0.1009***	0.1308***	0.0206	0.0438**	0.0578***	0.0823***	0.0639***	0.0394*	0.0286	0.0079	0.0040	0.0239	0.0194	-0.0080	-0.0300	-0.0079	0.0172	-0.0196	-0.0662**
	(0.018)	(0.018)	(0.021)	(0.020)	(0.018)	(0.022)	(0.022)	(0.023)	(0.024)	(0.023)	(0.024)	(0.026)	(0.026)	(0.025)	(0.026)	(0.028)	(0.026)	(0.026)	(0.026)
state21	0.0988***	0.0787***	-0.0447**	-0.0410*	-0.0345	0.0033	-0.0144	-0.0354	-0.0256	-0.0410*	-0.0427*	0.0097	0.0155	0.0050	-0.0108	-0.0024	0.0213	-0.0012	-0.0377
	(0.015)	(0.018)	(0.022)	(0.022)	(0.023)	(0.022)	(0.020)	(0.022)	(0.023)	(0.024)	(0.024)	(0.025)	(0.026)	(0.029)	(0.031)	(0.033)	(0.034)	(0.034)	(0.035)
state22	0.0917***	0.1346***	0.0100	0.0252	0.0352	0.0643**	0.0515	0.0051	-0.0067	-0.0014	-0.0005	0.0443	0.0419	0.0394	0.0181	0.0238	0.0432	0.0138	-0.0101
	(0.020)	(0.028)	(0.030)	(0.024)	(0.031)	(0.032)	(0.032)	(0.032)	(0.031)	(0.032)	(0.034)	(0.035)	(0.033)	(0.039)	(0.042)	(0.044)	(0.043)	(0.046)	(0.045)
state23	0.1146***	0.1092***	-0.0315**	-0.0413***	-0.0398***	-0.0326**	-0.0196	-0.0304*	-0.0423***	-0.0224	-0.0310*	0.0080	0.0093	-0.0224	-0.0588***	-0.0477***	-0.0239	-0.0542***	-0.1027***
	(0.007)	(0.013)	(0.016)	(0.014)	(0.013)	(0.015)	(0.016)	(0.015)	(0.015)	(0.016)	(0.016)	(0.016)	(0.016)	(0.017)	(0.016)	(0.017)	(0.015)	(0.015)	(0.014)
state24	0.1136***	0.1808***	0.0528	0.0786***	0.0636**	0.1089***	0.1140***	0.0826**	0.0927***	0.0799**	0.0963***	0.1187***	0.1234***	0.1025***	0.0760**	0.0854**	0.1082***	0.0885**	0.0497
	(0.022)	(0.031)	(0.036)	(0.024)	(0.025)	(0.034)	(0.034)	(0.036)	(0.035)	(0.038)	(0.035)	(0.041)	(0.039)	(0.038)	(0.037)	(0.034)	(0.037)	(0.038)	(0.041)
state25	-0.0024	0.1064***	-0.0087	-0.0051	-0.0308	0.0336	0.0753***	0.0689***	0.1001***	0.1240***	0.1480***	0.1907***	0.2189***	0.2015***	0.1785***	0.1886***	0.2069***	0.1765***	0.1222***
	(0.009)	(0.013)	(0.016)	(0.026)	(0.024)	(0.021)	(0.022)	(0.022)	(0.025)	(0.032)	(0.039)	(0.049)	(0.049)	(0.045)	(0.037)	(0.041)	(0.046)	(0.041)	(0.043)
state26	0.0039	0.0763**	-0.1323***	-0.1099***	-0.1240***	-0.1725***	-0.1364***	-0.1135***	-0.1187***	-0.1006***	-0.1092**	-0.0715	-0.0853*	-0.0761	-0.0806	-0.0589	-0.0315	-0.0620	-0.1069**
	(0.023)	(0.032)	(0.029)	(0.032)	(0.027)	(0.056)	(0.050)	(0.041)	(0.039)	(0.035)	(0.054)	(0.049)	(0.051)	(0.057)	(0.056)	(0.055)	(0.055)	(0.053)	(0.049)
state27	0.0493***	0.2069***	0.1503***	0.1021***	0.0766**	0.0653*	0.1977***	0.1103***	0.0044	-0.0195	-0.0193	-0.0025	-0.0093	-0.0198	-0.0395	-0.0360	-0.0247	-0.0494	-0.0809**
	(0.018)	(0.030)	(0.035)	(0.032)	(0.030)	(0.033)	(0.036)	(0.035)	(0.035)	(0.035)	(0.036)	(0.036)	(0.036)	(0.037)	(0.036)	(0.037)	(0.034)	(0.034)	(0.034)
Constant	-0.2492***	-0.3962***	-0.1090***	-0.1378***	-0.1803***	-0.1897***	-0.1816***	-0.2042***	-0.1976***	-0.2408***	-0.2477***	-0.3714***	-0.3558***	-0.3655***	-0.3628***	-0.3684***	-0.3710***	-0.3471***	-0.2924***
	(0.004)	(0.005)	(0.005)	(0.005)	(0.005)	(0.006)	(0.005)	(0.005)	(0.006)	(0.006)	(0.006)	(0.006)	(0.006)	(0.006)	(0.006)	(0.006)	(0.006)	(0.006)	(0.006)
																			
Observations	475	475	475	475	475	475	475	475	475	475	475	475	475	475	475	475	475	475	475
R-squared	0.154	0.258	0.266	0.183	0.231	0.233	0.227	0.202	0.229	0.225	0.234	0.257	0.267	0.278	0.324	0.313	0.322	0.349	0.346
Robust standard errors in parentheses																			
*** p<0.01, ** p<0.05, * p<0.1																			
