	(1)	(2)	(3)	(4)	(5)	(6)	(7)	(8)	(9)	(10)	(11)	(12)	(13)	(14)	(15)	(16)	(17)	(18)	(19)
state13	0.0746***	-0.0395	-0.1914***	-0.2595***	-0.2383***	-0.4245***	-0.3256***	-0.4567***	-0.5228***	-0.5205***	-0.5142***	-0.5415***	-0.5356***	-0.4936***	-0.4725***	-0.5083***	-0.4714***	-0.5210***	-0.4813**
	(0.015)	(0.043)	(0.053)	(0.064)	(0.068)	(0.086)	(0.103)	(0.104)	(0.099)	(0.099)	(0.115)	(0.114)	(0.126)	(0.143)	(0.140)	(0.146)	(0.169)	(0.169)	(0.185)
state14	0.1401	-0.1070	-0.1662**	-0.2540**	-0.2489***	-0.3998**	-0.4624***	-0.5106***	-0.6629***	-0.6916***	-0.6876***	-0.6618***	-0.7093***	-0.8006***	-0.7703***	-0.7599***	-0.7893***	-0.8755***	-0.8710***
	(0.100)	(0.080)	(0.077)	(0.115)	(0.058)	(0.170)	(0.062)	(0.081)	(0.060)	(0.069)	(0.062)	(0.074)	(0.134)	(0.072)	(0.071)	(0.092)	(0.104)	(0.112)	(0.133)
state15	0.1101***	-0.0207	-0.3423***	-0.2647	-0.3084*	-0.5101**	-0.3860	-0.3931*	-0.4922**	-0.4891**	-0.4981***	-0.5337***	-0.5870***	-0.5338***	-0.5381***	-0.4938***	-0.4523***	-0.5280***	-0.4398***
	(0.038)	(0.072)	(0.082)	(0.191)	(0.181)	(0.248)	(0.234)	(0.227)	(0.207)	(0.203)	(0.180)	(0.197)	(0.220)	(0.160)	(0.148)	(0.152)	(0.153)	(0.146)	(0.139)
state16	0.1736***	0.0556	-0.0617	-0.1635***	-0.1484***	-0.3342***	-0.2744***	-0.2526***	-0.2958***	-0.3244***	-0.3496***	-0.3245***	-0.3588***	-0.3068***	-0.3516***	-0.3786***	-0.3899***	-0.4441***	-0.4360***
	(0.045)	(0.050)	(0.067)	(0.050)	(0.051)	(0.069)	(0.066)	(0.079)	(0.088)	(0.087)	(0.089)	(0.093)	(0.100)	(0.111)	(0.101)	(0.107)	(0.111)	(0.116)	(0.124)
state17	0.0580***	-0.0582**	-0.1500***	-0.1889***	-0.1533***	-0.3722***	-0.3267***	-0.3506***	-0.4662***	-0.4820***	-0.5092***	-0.5336***	-0.5734***	-0.5815***	-0.5991***	-0.6367***	-0.6406***	-0.7457***	-0.7723***
	(0.016)	(0.029)	(0.036)	(0.049)	(0.049)	(0.052)	(0.054)	(0.051)	(0.051)	(0.052)	(0.050)	(0.050)	(0.052)	(0.050)	(0.051)	(0.053)	(0.053)	(0.054)	(0.055)
state18	0.0799***	0.0338	-0.0109	0.0956	0.1251	-0.1295	-0.0943	-0.0886	-0.1710	-0.1641	-0.1798	-0.2191	-0.2144	-0.1959	-0.2108	-0.2669	-0.2895	-0.3979	-0.4358*
	(0.028)	(0.070)	(0.062)	(0.175)	(0.180)	(0.205)	(0.202)	(0.196)	(0.187)	(0.201)	(0.200)	(0.201)	(0.197)	(0.212)	(0.230)	(0.233)	(0.238)	(0.244)	(0.243)
state19	0.0582***	-0.0575***	-0.1335***	-0.2226***	-0.1175*	-0.3926***	-0.3582***	-0.4017***	-0.5228***	-0.4880***	-0.5027***	-0.4870***	-0.5173***	-0.5289***	-0.5312***	-0.5946***	-0.6174***	-0.7122***	-0.7467***
	(0.011)	(0.022)	(0.038)	(0.070)	(0.064)	(0.063)	(0.063)	(0.072)	(0.069)	(0.068)	(0.072)	(0.076)	(0.079)	(0.079)	(0.084)	(0.092)	(0.101)	(0.100)	(0.108)
state20	0.1238***	0.0132	-0.1097***	-0.1865***	-0.1703***	-0.4057***	-0.4034***	-0.4668***	-0.5697***	-0.5590***	-0.6155***	-0.6406***	-0.6521***	-0.6819***	-0.6856***	-0.7097***	-0.7291***	-0.8398***	-0.8943***
	(0.017)	(0.020)	(0.025)	(0.042)	(0.043)	(0.050)	(0.049)	(0.048)	(0.050)	(0.050)	(0.052)	(0.053)	(0.053)	(0.052)	(0.054)	(0.059)	(0.058)	(0.060)	(0.059)
state21	0.1079***	-0.0283	-0.1239***	-0.2372***	-0.2000***	-0.4137***	-0.3335***	-0.3918***	-0.5097***	-0.4932***	-0.5128***	-0.4989***	-0.5257***	-0.5514***	-0.5888***	-0.6150***	-0.6384***	-0.7581***	-0.7995***
	(0.021)	(0.026)	(0.037)	(0.055)	(0.062)	(0.058)	(0.064)	(0.059)	(0.060)	(0.058)	(0.060)	(0.062)	(0.065)	(0.065)	(0.067)	(0.071)	(0.073)	(0.080)	(0.079)
state22	0.0904***	0.0065	-0.0837***	-0.1758***	-0.1369**	-0.3254***	-0.3134***	-0.3565***	-0.4039***	-0.3709***	-0.3761***	-0.3724***	-0.3706***	-0.3865***	-0.4062***	-0.4496***	-0.4742***	-0.5785***	-0.6237***
	(0.014)	(0.013)	(0.025)	(0.045)	(0.058)	(0.067)	(0.075)	(0.054)	(0.058)	(0.060)	(0.060)	(0.063)	(0.065)	(0.072)	(0.077)	(0.084)	(0.090)	(0.096)	(0.097)
state23	0.1423***	0.0309*	-0.1169***	-0.2537***	-0.2966***	-0.5477***	-0.5207***	-0.5448***	-0.6835***	-0.6756***	-0.7496***	-0.7591***	-0.8041***	-0.8601***	-0.8944***	-0.9552***	-0.9620***	-1.0665***	-1.0990***
	(0.013)	(0.016)	(0.027)	(0.046)	(0.046)	(0.050)	(0.050)	(0.048)	(0.049)	(0.050)	(0.049)	(0.049)	(0.051)	(0.050)	(0.049)	(0.051)	(0.053)	(0.054)	(0.053)
state24	0.1114***	0.1166***	-0.0327	-0.0890	-0.0884	-0.3057***	-0.2336**	-0.2677**	-0.3423***	-0.3869***	-0.4052***	-0.3858***	-0.4271***	-0.4650***	-0.4840***	-0.5015***	-0.5202***	-0.6557***	-0.6596***
	(0.029)	(0.041)	(0.044)	(0.082)	(0.078)	(0.106)	(0.113)	(0.110)	(0.128)	(0.133)	(0.118)	(0.140)	(0.150)	(0.141)	(0.142)	(0.147)	(0.161)	(0.175)	(0.196)
state25	0.1950***	0.1184***	0.0857	0.1016	0.1897	0.0202	0.1229	0.1471	0.1232	0.1483	0.1706	0.2412*	0.3218**	0.2605**	0.2134**	0.2502**	0.2862**	0.2016*	0.1973
	(0.024)	(0.037)	(0.083)	(0.110)	(0.122)	(0.111)	(0.125)	(0.110)	(0.100)	(0.122)	(0.135)	(0.134)	(0.125)	(0.113)	(0.094)	(0.110)	(0.117)	(0.114)	(0.123)
state26	0.0550	-0.0235	-0.1219	-0.0502	0.0246	-0.1456	-0.1536	-0.1349	-0.1635	-0.1548	-0.2192	-0.2048	-0.2081	-0.1926	-0.1986	-0.1971	-0.1993	-0.2879*	-0.3067**
	(0.068)	(0.087)	(0.100)	(0.068)	(0.071)	(0.101)	(0.140)	(0.123)	(0.107)	(0.104)	(0.135)	(0.140)	(0.145)	(0.142)	(0.142)	(0.144)	(0.151)	(0.147)	(0.150)
state27	0.1453***	0.0220**	-0.1100***	-0.1620***	-0.1207***	-0.3684***	-0.2189***	-0.2824***	-0.4719***	-0.4564***	-0.4724***	-0.4718***	-0.4850***	-0.4860***	-0.4944***	-0.5547***	-0.5454***	-0.6250***	-0.6516***
	(0.009)	(0.011)	(0.019)	(0.031)	(0.032)	(0.037)	(0.039)	(0.038)	(0.038)	(0.038)	(0.038)	(0.039)	(0.040)	(0.039)	(0.038)	(0.039)	(0.041)	(0.041)	(0.040)
Constant	-0.0204	0.0764	0.3874***	0.5991***	0.6210***	0.9947***	0.9656***	1.0263***	1.2290***	1.3415***	1.4883***	1.5962***	1.7659***	1.7984***	1.8814***	1.9830***	2.0628***	2.2098***	2.2643***
	(0.041)	(0.048)	(0.056)	(0.085)	(0.089)	(0.101)	(0.093)	(0.093)	(0.096)	(0.097)	(0.094)	(0.096)	(0.099)	(0.095)	(0.093)	(0.095)	(0.094)	(0.096)	(0.098)
																			
Observations	475	475	475	475	475	475	475	475	475	475	475	475	475	475	475	475	475	475	475
R-squared	0.297	0.286	0.222	0.171	0.176	0.198	0.205	0.237	0.273	0.290	0.332	0.348	0.378	0.382	0.382	0.393	0.380	0.400	0.400
Robust standard errors in parentheses																			
*** p<0.01, ** p<0.05, * p<0.1																			
