	(1)	(2)	(3)	(4)	(5)	(6)	(7)	(8)	(9)	(10)	(11)	(12)	(13)	(14)	(15)	(16)	(17)	(18)	(19)
state13	0.0920***	-0.0493	-0.2235***	-0.1772***	-0.1479**	-0.3641***	-0.3633***	-0.3990***	-0.4789***	-0.4108***	-0.4430***	-0.4444***	-0.4517***	-0.4962***	-0.5093***	-0.5626***	-0.5724***	-0.6982***	-0.7514***
	(0.022)	(0.041)	(0.033)	(0.049)	(0.065)	(0.087)	(0.096)	(0.119)	(0.105)	(0.111)	(0.113)	(0.107)	(0.115)	(0.116)	(0.110)	(0.115)	(0.128)	(0.133)	(0.148)
state14	0.0116	-0.1159***	-0.2648***	-0.1816***	-0.1872***	-0.4033***	-0.3479***	-0.4130***	-0.4460***	-0.4011***	-0.4211***	-0.3851***	-0.4082***	-0.4415***	-0.4425***	-0.5063***	-0.5310***	-0.6658***	-0.7365***
	(0.016)	(0.019)	(0.030)	(0.035)	(0.040)	(0.051)	(0.048)	(0.054)	(0.058)	(0.061)	(0.060)	(0.061)	(0.064)	(0.061)	(0.060)	(0.060)	(0.058)	(0.058)	(0.060)
state15	0.0998***	0.0012	-0.0159	-0.0936	-0.0403	-0.2548	-0.3245*	-0.3948**	-0.4656***	-0.4019**	-0.4066**	-0.4079**	-0.4360**	-0.4660**	-0.4497**	-0.3915**	-0.4959***	-0.6160***	-0.6516***
	(0.011)	(0.037)	(0.119)	(0.149)	(0.168)	(0.215)	(0.185)	(0.191)	(0.177)	(0.187)	(0.173)	(0.181)	(0.198)	(0.183)	(0.181)	(0.184)	(0.162)	(0.154)	(0.143)
state16	0.0618***	-0.0391	-0.1989***	-0.1903***	-0.1323**	-0.2943***	-0.2135***	-0.2125***	-0.2586***	-0.2172***	-0.2305***	-0.2196***	-0.2289***	-0.2369***	-0.2582***	-0.3110***	-0.3468***	-0.4443***	-0.5026***
	(0.016)	(0.026)	(0.043)	(0.055)	(0.056)	(0.065)	(0.063)	(0.070)	(0.079)	(0.076)	(0.074)	(0.076)	(0.082)	(0.079)	(0.079)	(0.080)	(0.080)	(0.079)	(0.081)
state17	0.0945***	0.0053	-0.0795**	-0.0990**	-0.0457	-0.2347***	-0.1875***	-0.1988***	-0.1879**	-0.2387***	-0.2703***	-0.2637***	-0.2643***	-0.2974***	-0.3136***	-0.3543***	-0.3769***	-0.5304***	-0.6155***
	(0.016)	(0.023)	(0.036)	(0.041)	(0.048)	(0.059)	(0.061)	(0.068)	(0.074)	(0.074)	(0.072)	(0.074)	(0.081)	(0.078)	(0.078)	(0.079)	(0.078)	(0.077)	(0.079)
state18	0.0889***	-0.0369	-0.0613*	-0.0893**	-0.0184	-0.2181***	-0.2042***	-0.2087***	-0.2909***	-0.2295***	-0.2372***	-0.2307***	-0.2146**	-0.2233**	-0.2268**	-0.2864***	-0.2959***	-0.4480***	-0.5466***
	(0.020)	(0.029)	(0.032)	(0.040)	(0.042)	(0.063)	(0.058)	(0.062)	(0.069)	(0.072)	(0.073)	(0.076)	(0.084)	(0.086)	(0.089)	(0.090)	(0.096)	(0.094)	(0.092)
state19	0.1036***	-0.0237	-0.1541***	-0.1958***	-0.1225**	-0.3613***	-0.2960***	-0.3227***	-0.4445***	-0.3707***	-0.4026***	-0.3916***	-0.4151***	-0.4802***	-0.5174***	-0.5721***	-0.6064***	-0.7572***	-0.8538***
	(0.021)	(0.030)	(0.043)	(0.052)	(0.057)	(0.074)	(0.075)	(0.085)	(0.094)	(0.092)	(0.091)	(0.093)	(0.101)	(0.096)	(0.096)	(0.099)	(0.097)	(0.095)	(0.097)
state20	0.1029***	0.0112	-0.1003***	-0.1627***	-0.1067**	-0.3328***	-0.3014***	-0.3282***	-0.4107***	-0.3520***	-0.3887***	-0.3796***	-0.3766***	-0.4194***	-0.4309***	-0.4603***	-0.4804***	-0.6358***	-0.7340***
	(0.019)	(0.024)	(0.035)	(0.042)	(0.047)	(0.057)	(0.056)	(0.063)	(0.068)	(0.063)	(0.061)	(0.063)	(0.067)	(0.066)	(0.067)	(0.069)	(0.068)	(0.068)	(0.068)
state21	0.0991***	0.0248	-0.1059***	-0.1385***	-0.0859*	-0.2597***	-0.1948***	-0.2226***	-0.2977***	-0.2362***	-0.2644***	-0.2386***	-0.2353***	-0.2913***	-0.3103***	-0.3447***	-0.3704***	-0.5166***	-0.6063***
	(0.016)	(0.029)	(0.033)	(0.040)	(0.045)	(0.056)	(0.059)	(0.064)	(0.071)	(0.072)	(0.071)	(0.072)	(0.077)	(0.074)	(0.074)	(0.075)	(0.074)	(0.076)	(0.076)
state22	0.0827***	0.0151	-0.0640*	-0.1176***	-0.0869**	-0.2721***	-0.2269***	-0.1969***	-0.2399***	-0.1708**	-0.1809***	-0.1538**	-0.1447**	-0.1845***	-0.2022***	-0.2465***	-0.2819***	-0.4329***	-0.5288***
	(0.022)	(0.034)	(0.032)	(0.034)	(0.040)	(0.051)	(0.056)	(0.060)	(0.065)	(0.066)	(0.065)	(0.067)	(0.072)	(0.070)	(0.071)	(0.072)	(0.072)	(0.075)	(0.076)
