	(1)	(2)	(3)	(4)	(5)	(6)	(7)	(8)	(9)	(10)	(11)	(12)	(13)	(14)	(15)	(16)	(17)	(18)	(19)
	(0.073)	(0.080)	(0.079)	(0.078)	(0.066)	(0.058)	(0.059)	(0.052)	(0.045)	(0.043)	(0.045)	(0.045)	(0.042)	(0.039)	(0.035)	(0.032)	(0.029)	(0.027)	(0.025)
_Istate_13	0.17875***	-0.10107	-0.07895	-0.07263	-0.07501	-0.16513**	-0.15471**	-0.12944*	-0.14266**	-0.12843***	-0.11692**	-0.09886**	-0.10219**	-0.07422*	-0.06603	-0.04867	-0.03572	-0.02670	-0.02051
	(0.057)	(0.099)	(0.118)	(0.117)	(0.105)	(0.082)	(0.074)	(0.066)	(0.062)	(0.044)	(0.047)	(0.048)	(0.049)	(0.038)	(0.045)	(0.039)	(0.031)	(0.030)	(0.029)
_Istate_14	0.27999***	0.07579	0.08268	0.12544**	0.05921	-0.07648	-0.05691	-0.02958	-0.02307	-0.01765	-0.00873	-0.00624	-0.00476	-0.01285	-0.01491	-0.02087	-0.03145	-0.03235*	-0.02834*
	(0.085)	(0.047)	(0.062)	(0.059)	(0.051)	(0.051)	(0.044)	(0.035)	(0.035)	(0.036)	(0.036)	(0.034)	(0.029)	(0.027)	(0.023)	(0.022)	(0.019)	(0.017)	(0.017)
_Istate_15	0.17604***	0.04154	0.01889	-0.05773	-0.02613	-0.12088**	-0.09522**	-0.06380*	-0.07016**	-0.06332**	-0.05589**	-0.05026**	-0.05123**	-0.04728**	-0.04091**	-0.04081**	-0.04171***	-0.03855**	-0.03566**
	(0.065)	(0.061)	(0.071)	(0.060)	(0.042)	(0.049)	(0.042)	(0.037)	(0.034)	(0.028)	(0.024)	(0.024)	(0.022)	(0.020)	(0.018)	(0.017)	(0.015)	(0.015)	(0.014)
_Istate_16	0.45623***	0.19930***	0.22073***	0.20470***	0.15530***	0.00758	-0.00484	-0.01007	-0.03999**	-0.04899***	-0.05806***	-0.06220***	-0.07391***	-0.07565***	-0.07598***	-0.08225***	-0.08647***	-0.08887***	-0.08907***
	(0.059)	(0.046)	(0.044)	(0.033)	(0.026)	(0.022)	(0.022)	(0.019)	(0.020)	(0.017)	(0.016)	(0.017)	(0.017)	(0.016)	(0.016)	(0.015)	(0.015)	(0.014)	(0.014)
_Istate_17	0.32227***	0.21470***	0.19354***	0.22302***	0.20702***	0.08790	0.05882	0.03794	0.01205	-0.00391	-0.01737	-0.01839	-0.03279	-0.03379	-0.03174	-0.03451	-0.03763	-0.04202	-0.04886*
