	(1)	(2)	(3)	(4)	(5)	(6)	(7)	(8)	(9)	(10)	(11)	(12)	(13)	(14)	(15)	(16)	(17)	(18)	(19)
	(0.054)	(0.100)	(0.069)	(0.042)	(0.046)	(0.063)	(0.078)	(0.078)	(0.062)	(0.065)	(0.083)	(0.077)	(0.094)	(0.102)	(0.097)	(0.098)	(0.109)	(0.109)	(0.111)
_Istate_13	-0.43914***	-0.20256*	-0.22661***	-0.18268**	-0.32471***	-0.06412	0.03194	0.10689	0.05587	0.13859***	0.13966**	0.13026**	0.12736**	0.10901*	0.09271	0.03324	0.08491	0.18921***	0.22684***
	(0.037)	(0.117)	(0.040)	(0.087)	(0.048)	(0.113)	(0.079)	(0.111)	(0.092)	(0.051)	(0.063)	(0.056)	(0.057)	(0.061)	(0.060)	(0.090)	(0.075)	(0.066)	(0.074)
_Istate_14	-0.47174***	-0.01623	0.19048	0.15801	0.15476	0.24716*	0.07804	0.06262	0.07899	0.10077	0.08845	0.07018	0.08269	0.06960	0.03619	-0.00767	-0.06725	0.00018	-0.05121
	(0.165)	(0.050)	(0.130)	(0.151)	(0.130)	(0.143)	(0.158)	(0.160)	(0.146)	(0.147)	(0.129)	(0.136)	(0.148)	(0.082)	(0.077)	(0.079)	(0.084)	(0.075)	(0.074)
_Istate_15	-0.42916***	-0.24198***	-0.10351*	-0.01146	-0.01905	0.18052***	0.11107**	0.12176**	0.09291	0.11553*	0.13320*	0.05322	0.03153	-0.01866	0.00760	0.02839	0.05679	0.08734	0.09923
	(0.049)	(0.061)	(0.056)	(0.039)	(0.046)	(0.064)	(0.055)	(0.053)	(0.065)	(0.069)	(0.077)	(0.085)	(0.093)	(0.106)	(0.093)	(0.097)	(0.097)	(0.101)	(0.111)
_Istate_16	-0.42284***	-0.12968**	-0.02833	-0.06036**	-0.14160***	0.06470**	-0.00156	0.03128	0.04154	0.03269	0.05301**	0.04730*	0.05590**	0.06562**	0.07221***	0.08590***	0.09853***	0.18481***	0.22253***
	(0.047)	(0.056)	(0.024)	(0.024)	(0.029)	(0.028)	(0.043)	(0.032)	(0.035)	(0.026)	(0.027)	(0.026)	(0.024)	(0.026)	(0.027)	(0.029)	(0.028)	(0.029)	(0.031)
_Istate_17	-0.41314***	-0.17827	-0.10980*	-0.22162	-0.33768**	-0.07561	-0.11292	-0.09444	-0.10469	-0.10630	-0.12803	-0.12080	-0.18155	-0.19589	-0.17538	-0.14412	-0.12170	-0.02451	-0.00195
	(0.015)	(0.108)	(0.063)	(0.151)	(0.148)	(0.151)	(0.148)	(0.149)	(0.140)	(0.154)	(0.139)	(0.140)	(0.129)	(0.146)	(0.171)	(0.173)	(0.173)	(0.187)	(0.189)
_Istate_18	-0.37752***	-0.19471***	-0.10433**	-0.08450	-0.26629***	0.01410	-0.02596	0.00286	0.03386	0.03181	0.02892	-0.00379	-0.00831	-0.00841	-0.00797	0.02144	0.05405	0.12765	0.16735**
	(0.053)	(0.043)	(0.047)	(0.069)	(0.038)	(0.038)	(0.049)	(0.062)	(0.056)	(0.044)	(0.052)	(0.062)	(0.063)	(0.066)	(0.072)	(0.076)	(0.081)	(0.078)	(0.082)
_Istate_19	-0.53462***	-0.25720***	-0.07682**	-0.08082*	-0.17702***	0.02870	-0.00000	0.07143*	0.08415*	0.06530	0.09881**	0.09555*	0.07369	0.09331*	0.10179**	0.09969*	0.13353***	0.22167***	0.27382***
	(0.042)	(0.038)	(0.033)	(0.042)	(0.043)	(0.047)	(0.042)	(0.042)	(0.045)	(0.046)	(0.049)	(0.052)	(0.052)	(0.052)	(0.051)	(0.054)	(0.050)	(0.055)	(0.053)
_Istate_20	-0.47285***	-0.11812**	-0.06669	0.05802	-0.02895	0.16973***	0.06240	0.12947***	0.15294***	0.15057***	0.16123***	0.14520***	0.14430***	0.17137***	0.18890***	0.19339***	0.22131***	0.31055***	0.35234***
	(0.036)	(0.045)	(0.050)	(0.056)	(0.046)	(0.047)	(0.057)	(0.047)	(0.047)	(0.037)	(0.039)	(0.036)	(0.034)	(0.032)	(0.036)	(0.044)	(0.043)	(0.052)	(0.049)
