	(1)	(2)	(3)	(4)	(5)	(6)	(7)	(8)	(9)	(10)	(11)	(12)	(13)	(14)	(15)	(16)	(17)	(18)	(19)
	(0.055)	(0.043)	(0.106)	(0.090)	(0.051)	(0.053)	(0.090)	(0.119)	(0.106)	(0.134)	(0.137)	(0.145)	(0.151)	(0.151)	(0.144)	(0.127)	(0.124)	(0.130)	(0.141)
_Istate_13	-0.50577***	-0.46520***	-0.45983***	-0.35520***	-0.55224***	-0.20262***	-0.26555***	-0.21452***	-0.14724***	-0.04894*	-0.07493***	-0.11160***	-0.06199***	-0.07278***	-0.06098**	-0.06705***	-0.13674***	-0.08197**	-0.06631
	(0.075)	(0.141)	(0.108)	(0.013)	(0.029)	(0.059)	(0.045)	(0.052)	(0.020)	(0.027)	(0.028)	(0.024)	(0.019)	(0.021)	(0.029)	(0.024)	(0.017)	(0.037)	(0.041)
_Istate_14	-0.46073***	-0.29038***	-0.38769***	-0.40384***	-0.41772***	-0.12781	-0.18431**	-0.16794***	-0.13244***	-0.04064	-0.13446*	-0.11556*	-0.10674*	-0.06532	-0.05472	-0.05423	-0.01312	0.01907	0.00946
	(0.117)	(0.076)	(0.120)	(0.081)	(0.062)	(0.103)	(0.074)	(0.043)	(0.046)	(0.053)	(0.080)	(0.065)	(0.064)	(0.073)	(0.066)	(0.071)	(0.076)	(0.072)	(0.080)
_Istate_15	-0.40818***	-0.32696***	-0.23581***	-0.23260***	-0.33471***	-0.04429	-0.05276	-0.08867*	-0.06723	-0.02800	-0.03167	-0.02264	-0.01984	-0.01032	-0.01061	-0.00804	0.00704	0.02178	0.02966
	(0.022)	(0.018)	(0.041)	(0.041)	(0.040)	(0.059)	(0.049)	(0.051)	(0.052)	(0.055)	(0.059)	(0.063)	(0.068)	(0.069)	(0.070)	(0.071)	(0.072)	(0.073)	(0.072)
_Istate_16	-0.33899***	-0.17399***	-0.07381**	-0.31366***	-0.42800***	-0.14271***	-0.15303***	-0.15153***	-0.11691***	-0.05891**	-0.05107*	-0.02585	0.04953*	0.06690**	0.07936**	0.09425***	0.12228***	0.15836***	0.18111***
	(0.027)	(0.032)	(0.030)	(0.017)	(0.017)	(0.019)	(0.018)	(0.021)	(0.021)	(0.024)	(0.026)	(0.031)	(0.029)	(0.031)	(0.033)	(0.033)	(0.034)	(0.036)	(0.039)
_Istate_17	-0.41816***	-0.30657***	-0.32332***	-0.40662***	-0.55083***	-0.28713***	-0.28248***	-0.23758**	-0.20261*	-0.17797	-0.15125	-0.12307	-0.06858	-0.04809	-0.05435	-0.04499	-0.02126	0.01426	0.03780
	(0.042)	(0.047)	(0.033)	(0.106)	(0.100)	(0.094)	(0.093)	(0.115)	(0.110)	(0.123)	(0.124)	(0.124)	(0.123)	(0.123)	(0.127)	(0.129)	(0.131)	(0.131)	(0.137)
_Istate_18	-0.37618***	-0.29361***	-0.26929***	-0.27475***	-0.39321***	-0.08481**	-0.09124**	-0.08224*	-0.04459	0.02621	0.04186	0.07506*	0.12651***	0.16018***	0.17975***	0.19457***	0.23280***	0.26943***	0.29184***
	(0.051)	(0.033)	(0.039)	(0.045)	(0.039)	(0.038)	(0.042)	(0.042)	(0.042)	(0.041)	(0.043)	(0.042)	(0.042)	(0.043)	(0.048)	(0.048)	(0.050)	(0.053)	(0.057)
_Istate_19	-0.48229***	-0.35152***	-0.29005***	-0.35111***	-0.45117***	-0.14662***	-0.12452***	-0.09748***	-0.06147**	-0.00535	-0.00683	0.01850	0.06528*	0.08626**	0.11395***	0.12445***	0.15477***	0.19894***	0.22999***
	(0.025)	(0.026)	(0.026)	(0.031)	(0.030)	(0.030)	(0.030)	(0.030)	(0.030)	(0.032)	(0.033)	(0.034)	(0.036)	(0.036)	(0.037)	(0.037)	(0.037)	(0.038)	(0.038)
_Istate_20	-0.49859***	-0.29181***	-0.31744***	-0.26873***	-0.33459***	-0.04294	-0.05458	-0.03786	0.00349	0.06670*	0.07274**	0.10152***	0.13785***	0.16217***	0.17929***	0.19611***	0.21997***	0.24857***	0.27872***
	(0.017)	(0.018)	(0.020)	(0.031)	(0.030)	(0.035)	(0.035)	(0.036)	(0.035)	(0.035)	(0.034)	(0.037)	(0.036)	(0.035)	(0.035)	(0.035)	(0.035)	(0.034)	(0.034)
_Istate_21	-0.45968***	-0.36594***	-0.36557***	-0.33154***	-0.42129***	-0.13824***	-0.12365***	-0.10752***	-0.09144***	-0.05760	-0.06293	-0.05331	-0.02207	-0.00744	0.00030	0.01251	0.03283	0.07136	0.09785*
	(0.034)	(0.026)	(0.025)	(0.024)	(0.028)	(0.031)	(0.032)	(0.030)	(0.032)	(0.037)	(0.040)	(0.041)	(0.043)	(0.046)	(0.046)	(0.049)	(0.049)	(0.051)	(0.055)
_Istate_22	-0.43796***	-0.31293***	-0.29272***	-0.25857***	-0.33100***	-0.01683	0.00957	0.03311**	0.07314***	0.13438***	0.15707***	0.20482***	0.25464***	0.29617***	0.32367***	0.34789***	0.37701***	0.41111***	0.43908***
	(0.011)	(0.013)	(0.014)	(0.012)	(0.012)	(0.014)	(0.014)	(0.015)	(0.014)	(0.015)	(0.016)	(0.017)	(0.017)	(0.017)	(0.018)	(0.018)	(0.018)	(0.019)	(0.019)
_Istate_23	-0.44289***	-0.32790***	-0.35060***	-0.36117***	-0.46027***	-0.13882**	-0.14812**	-0.12616**	-0.11009	-0.08721	-0.08270	-0.06119	-0.02807	0.01254	0.04677	0.06273	0.08805	0.12489	0.15931
	(0.017)	(0.019)	(0.040)	(0.077)	(0.050)	(0.065)	(0.070)	(0.063)	(0.069)	(0.071)	(0.074)	(0.079)	(0.089)	(0.098)	(0.091)	(0.100)	(0.099)	(0.102)	(0.098)
_Istate_24	-0.29990***	-0.15919*	-0.17181*	-0.17106***	-0.30639***	-0.04577	-0.08486	-0.11885	-0.10772**	-0.14804*	-0.20138**	-0.23799***	-0.26381***	-0.26216***	-0.24133***	-0.26440***	-0.28965***	-0.28245***	-0.28097***
	(0.081)	(0.087)	(0.096)	(0.064)	(0.088)	(0.095)	(0.088)	(0.082)	(0.052)	(0.080)	(0.086)	(0.086)	(0.078)	(0.074)	(0.063)	(0.063)	(0.058)	(0.051)	(0.053)
_Istate_25	-0.41935***	-0.29077***	-0.32211***	-0.36398***	-0.53608***	-0.29228***	-0.34236***	-0.36303***	-0.34764***	-0.34709***	-0.35480***	-0.33990***	-0.31797***	-0.29438***	-0.26617***	-0.28002***	-0.26168***	-0.25148***	-0.23732***
	(0.061)	(0.039)	(0.057)	(0.067)	(0.054)	(0.051)	(0.045)	(0.048)	(0.047)	(0.045)	(0.045)	(0.046)	(0.046)	(0.046)	(0.044)	(0.049)	(0.051)	(0.053)	(0.051)
_Istate_26	-0.40735***	-0.29929***	-0.27257***	-0.39247***	-0.51668***	-0.22598***	-0.24780***	-0.25212***	-0.22344***	-0.19034***	-0.21534***	-0.20297***	-0.17056***	-0.15178***	-0.12975**	-0.14206***	-0.13266**	-0.12588**	-0.11575**
	(0.028)	(0.030)	(0.032)	(0.033)	(0.036)	(0.040)	(0.039)	(0.041)	(0.038)	(0.045)	(0.046)	(0.050)	(0.050)	(0.050)	(0.052)	(0.053)	(0.053)	(0.054)	(0.056)
Constant	-1.17865***	-1.09253***	-0.99828***	-0.88658***	-0.73370***	-1.06491***	-0.99559***	-1.00958***	-1.09070***	-1.06514***	-1.10891***	-1.18508***	-1.24053***	-1.30994***	-1.36220***	-1.39999***	-1.43416***	-1.49037***	-1.54971***
	(0.058)	(0.075)	(0.083)	(0.071)	(0.078)	(0.102)	(0.094)	(0.101)	(0.085)	(0.112)	(0.117)	(0.130)	(0.127)	(0.128)	(0.133)	(0.133)	(0.134)	(0.139)	(0.140)
																			
Observations	473	473	474	475	474	474	475	475	475	475	475	475	475	475	475	475	475	475	475
R-squared	0.236	0.348	0.466	0.195	0.264	0.327	0.400	0.379	0.396	0.373	0.382	0.409	0.425	0.443	0.458	0.499	0.512	0.519	0.528
Robust standard errors in parentheses																			
*** p<0.01, ** p<0.05, * p<0.1																			
