	(1)	(2)	(3)	(4)	(5)	(6)	(7)	(8)	(9)	(10)	(11)	(12)	(13)	(14)	(15)	(16)	(17)	(18)	(19)
_Istate_12	0.03800	-0.01164	-0.10279	-0.08423	-0.08781	-0.22058**	-0.11050	-0.17625*	-0.21848**	-0.22483**	-0.20147**	-0.18964**	-0.19128**	-0.15452*	-0.13102*	-0.13526*	-0.10923	-0.11722*	-0.09676
	(0.063)	(0.089)	(0.075)	(0.075)	(0.092)	(0.092)	(0.093)	(0.098)	(0.096)	(0.092)	(0.096)	(0.089)	(0.092)	(0.081)	(0.073)	(0.072)	(0.071)	(0.069)	(0.069)
_Istate_13	0.08933	-0.41318**	-0.23721	-0.19739**	-0.25366***	-0.39553***	-0.30739***	-0.33862***	-0.36665***	-0.41202***	-0.35016***	-0.31081***	-0.33369***	-0.35159***	-0.30064***	-0.26517***	-0.25362***	-0.26176***	-0.24382***
	(0.170)	(0.191)	(0.147)	(0.084)	(0.051)	(0.115)	(0.046)	(0.040)	(0.035)	(0.057)	(0.037)	(0.034)	(0.033)	(0.036)	(0.035)	(0.030)	(0.034)	(0.037)	(0.049)
_Istate_14	0.19874**	0.05037	-0.22622***	-0.03083	-0.03892	-0.23645	-0.17238	-0.18241	-0.19704	-0.17318*	-0.15553*	-0.15612*	-0.17833*	-0.15818**	-0.14583*	-0.13418*	-0.12100	-0.13062**	-0.09975*
	(0.084)	(0.130)	(0.071)	(0.134)	(0.116)	(0.168)	(0.146)	(0.142)	(0.120)	(0.092)	(0.080)	(0.086)	(0.095)	(0.079)	(0.076)	(0.075)	(0.073)	(0.066)	(0.058)
_Istate_15	0.25599***	0.06489	-0.04224	-0.08798*	-0.06636*	-0.18076***	-0.11819***	-0.11208***	-0.12745***	-0.11759***	-0.10041***	-0.08415**	-0.09758***	-0.09036**	-0.09152***	-0.09091***	-0.08611***	-0.09532***	-0.08894***
	(0.081)	(0.049)	(0.043)	(0.047)	(0.036)	(0.040)	(0.039)	(0.038)	(0.037)	(0.041)	(0.033)	(0.035)	(0.035)	(0.038)	(0.034)	(0.033)	(0.033)	(0.031)	(0.032)
_Istate_16	-0.01766	-0.04761	-0.06371	-0.00044	-0.01194	-0.13813***	-0.07923*	-0.10882***	-0.16218***	-0.17641***	-0.15842***	-0.14915***	-0.15818***	-0.15197***	-0.14627***	-0.15071***	-0.13932***	-0.16190***	-0.15995***
	(0.058)	(0.059)	(0.060)	(0.051)	(0.049)	(0.044)	(0.041)	(0.036)	(0.034)	(0.033)	(0.029)	(0.028)	(0.029)	(0.027)	(0.025)	(0.025)	(0.023)	(0.021)	(0.021)
_Istate_17	0.09874*	0.20722***	0.02792	0.15918	0.10785	-0.07125	-0.01480	-0.04561	-0.06838	-0.08823	-0.09327	-0.09619	-0.10233	-0.09494	-0.08599	-0.10224	-0.09726	-0.12133	-0.12409*
	(0.053)	(0.060)	(0.053)	(0.126)	(0.136)	(0.135)	(0.113)	(0.110)	(0.090)	(0.094)	(0.097)	(0.092)	(0.086)	(0.087)	(0.081)	(0.079)	(0.077)	(0.074)	(0.067)
_Istate_18	-0.02098	-0.06885	-0.13108	-0.03588	-0.00995	-0.16984***	-0.08293	-0.12364**	-0.17882***	-0.17552***	-0.16394***	-0.13585***	-0.16224***	-0.16390***	-0.15152***	-0.16653***	-0.15922***	-0.17214***	-0.17035***
	(0.084)	(0.071)	(0.080)	(0.076)	(0.069)	(0.064)	(0.051)	(0.048)	(0.048)	(0.049)	(0.047)	(0.048)	(0.049)	(0.046)	(0.046)	(0.048)	(0.045)	(0.042)	(0.042)
_Istate_19	0.16668**	0.06491	-0.05140	0.00838	-0.01762	-0.15783***	-0.11628***	-0.17141***	-0.21525***	-0.20634***	-0.20112***	-0.19375***	-0.19151***	-0.20035***	-0.18002***	-0.17783***	-0.16452***	-0.18763***	-0.19620***
	(0.065)	(0.047)	(0.045)	(0.050)	(0.048)	(0.051)	(0.043)	(0.042)	(0.041)	(0.037)	(0.036)	(0.037)	(0.036)	(0.034)	(0.034)	(0.034)	(0.030)	(0.030)	(0.027)
_Istate_20	0.11053	0.02204	-0.04584	-0.03027	-0.04568	-0.17231***	-0.09890**	-0.14823***	-0.20200***	-0.19554***	-0.18308***	-0.15135***	-0.15830***	-0.16635***	-0.16935***	-0.16747***	-0.15777***	-0.18865***	-0.18685***
	(0.084)	(0.062)	(0.064)	(0.056)	(0.055)	(0.048)	(0.047)	(0.036)	(0.034)	(0.031)	(0.030)	(0.029)	(0.030)	(0.028)	(0.027)	(0.028)	(0.026)	(0.027)	(0.024)
_Istate_21	-0.10379	-0.04734	-0.12717	-0.13016**	-0.13025	-0.24261***	-0.16852**	-0.18335***	-0.20537***	-0.18765***	-0.16530***	-0.14659***	-0.15292***	-0.15674***	-0.14414***	-0.14954***	-0.14308***	-0.16604***	-0.16323***
	(0.117)	(0.095)	(0.079)	(0.064)	(0.087)	(0.084)	(0.074)	(0.046)	(0.044)	(0.041)	(0.040)	(0.038)	(0.037)	(0.039)	(0.038)	(0.039)	(0.038)	(0.039)	(0.036)
_Istate_22	0.15003***	0.03972	-0.13788***	-0.16585***	-0.21314***	-0.35223***	-0.26850***	-0.29270***	-0.34687***	-0.34248***	-0.36015***	-0.34044***	-0.35259***	-0.37098***	-0.36624***	-0.36912***	-0.33707***	-0.35405***	-0.33863***
	(0.051)	(0.041)	(0.042)	(0.045)	(0.042)	(0.041)	(0.037)	(0.033)	(0.031)	(0.028)	(0.027)	(0.026)	(0.028)	(0.027)	(0.024)	(0.023)	(0.021)	(0.020)	(0.018)
_Istate_23	0.44821***	0.36549***	0.23079***	0.22249***	0.15416**	0.02502	0.05438	0.01115	-0.02870	-0.04434	-0.03056	-0.01142	-0.02581	-0.04899	-0.04541	-0.04578	-0.04841	-0.08773	-0.08534
	(0.080)	(0.090)	(0.049)	(0.075)	(0.066)	(0.077)	(0.069)	(0.074)	(0.071)	(0.074)	(0.059)	(0.063)	(0.065)	(0.060)	(0.055)	(0.054)	(0.057)	(0.065)	(0.066)
_Istate_24	0.51382***	0.37658***	0.32107***	0.30203***	0.30024***	0.17013***	0.20379***	0.18008***	0.14326***	0.14478***	0.14789***	0.15930***	0.16478***	0.13193***	0.12218***	0.11339***	0.11330***	0.08757***	0.07486***
	(0.028)	(0.035)	(0.063)	(0.034)	(0.028)	(0.022)	(0.021)	(0.019)	(0.015)	(0.025)	(0.029)	(0.019)	(0.017)	(0.015)	(0.013)	(0.012)	(0.011)	(0.009)	(0.009)
_Istate_25	0.29108**	0.11788	0.05214	0.12822	0.13925**	0.00007	0.03696	0.04180	0.03121	0.03196	0.00895	0.02319	0.01299	0.00622	0.01348	0.01384	0.01466	-0.00907	-0.01530
