	(1)	(2)	(3)	(4)	(5)	(6)	(7)	(8)	(9)	(10)	(11)	(12)	(13)	(14)	(15)	(16)	(17)	(18)	(19)
	(0.021)	(0.045)	(0.058)	(0.074)	(0.065)	(0.077)	(0.097)	(0.108)	(0.092)	(0.084)	(0.102)	(0.098)	(0.095)	(0.107)	(0.104)	(0.100)	(0.119)	(0.119)	(0.132)
_Istate_13	0.00419	-0.14859	-0.07678	-0.05655	-0.09213***	-0.15531***	-0.10701**	-0.17490**	-0.21108***	-0.17543***	-0.19185***	-0.20715***	-0.21683***	-0.27906***	-0.26784***	-0.27567**	-0.33930***	-0.43205***	-0.46352***
	(0.100)	(0.112)	(0.080)	(0.040)	(0.027)	(0.053)	(0.051)	(0.069)	(0.032)	(0.015)	(0.049)	(0.047)	(0.070)	(0.072)	(0.087)	(0.121)	(0.119)	(0.131)	(0.161)
_Istate_14	-0.05450	-0.11819	-0.36838***	-0.31049**	-0.28723**	-0.25734	-0.15027	-0.18588	-0.20018	-0.14678	-0.17653	-0.17952	-0.19957	-0.16115	-0.12581	-0.07727	0.02780	-0.02658	0.02376
	(0.034)	(0.083)	(0.065)	(0.129)	(0.141)	(0.182)	(0.174)	(0.168)	(0.146)	(0.151)	(0.159)	(0.167)	(0.167)	(0.126)	(0.126)	(0.139)	(0.138)	(0.128)	(0.125)
_Istate_15	-0.00822	-0.05249*	-0.07669**	-0.10532**	-0.13688***	-0.12992***	-0.08582***	-0.11185**	-0.10455**	-0.07954	-0.08958*	-0.04042	-0.03627	-0.00320	-0.04023	-0.05967	-0.06282	-0.10168*	-0.12466*
	(0.036)	(0.030)	(0.034)	(0.044)	(0.040)	(0.036)	(0.032)	(0.047)	(0.047)	(0.052)	(0.047)	(0.050)	(0.056)	(0.067)	(0.057)	(0.061)	(0.062)	(0.056)	(0.070)
_Istate_16	-0.12523***	-0.14799***	-0.18815***	-0.24359***	-0.21696***	-0.19281***	-0.13345***	-0.16124***	-0.18756***	-0.14362***	-0.11881***	-0.09723***	-0.06361*	-0.05263	-0.04467	-0.05696	-0.03585	-0.10483**	-0.12357**
	(0.016)	(0.018)	(0.017)	(0.022)	(0.032)	(0.036)	(0.046)	(0.037)	(0.038)	(0.039)	(0.035)	(0.032)	(0.035)	(0.038)	(0.041)	(0.046)	(0.043)	(0.044)	(0.050)
_Istate_17	-0.06909***	-0.06070	-0.11073***	-0.06617	-0.08888	-0.14251*	-0.08230	-0.07115	-0.04803	-0.01229	0.01893	0.01668	0.08041	0.10703	0.09896	0.06249	0.06151	-0.01457	-0.03585
	(0.025)	(0.047)	(0.041)	(0.052)	(0.064)	(0.076)	(0.087)	(0.085)	(0.080)	(0.097)	(0.091)	(0.088)	(0.087)	(0.099)	(0.106)	(0.109)	(0.112)	(0.123)	(0.115)
_Istate_18	-0.05821***	-0.08651***	-0.11597**	-0.09642	0.00766	0.00381	0.08726	0.06594	0.01206	0.10194	0.13223	0.19685**	0.21209**	0.22112**	0.24207***	0.21561**	0.22737***	0.16938**	0.13139*
