	(1)	(2)	(3)	(4)	(5)	(6)	(7)	(8)	(9)	(10)	(11)	(12)	(13)	(14)	(15)	(16)	(17)	(18)	(19)
state12	0.0137**	0.0769***	0.0107	-0.0548***	-0.0863***	-0.0391**	-0.0300*	-0.0227	-0.0328*	-0.0143	-0.0128	0.0250	0.0124	0.0310*	0.0647***	0.0667***	0.1061***	0.0769***	0.0217
	(0.006)	(0.021)	(0.026)	(0.014)	(0.015)	(0.016)	(0.016)	(0.017)	(0.017)	(0.016)	(0.017)	(0.017)	(0.017)	(0.018)	(0.018)	(0.019)	(0.020)	(0.017)	(0.018)
state13	0.0502***	0.0935***	-0.0476***	-0.0770***	-0.0437***	-0.0436**	-0.0530**	-0.0597***	-0.0496**	-0.0356**	-0.0284*	0.0216	-0.0034	-0.0037	0.0102	0.0158	0.0340*	0.0044	-0.0333
	(0.019)	(0.010)	(0.012)	(0.013)	(0.012)	(0.018)	(0.020)	(0.020)	(0.019)	(0.018)	(0.016)	(0.015)	(0.015)	(0.019)	(0.017)	(0.016)	(0.019)	(0.021)	(0.025)
state14	0.0717***	0.1083***	0.0197***	-0.0661**	-0.1118***	-0.0849***	-0.0832***	-0.0543***	-0.0670***	-0.0532***	-0.0532***	0.0232***	0.0216**	0.0167	0.0450***	0.0371***	0.0458***	0.0367***	-0.0156
	(0.004)	(0.009)	(0.005)	(0.026)	(0.008)	(0.019)	(0.012)	(0.010)	(0.012)	(0.014)	(0.012)	(0.009)	(0.009)	(0.012)	(0.008)	(0.013)	(0.013)	(0.010)	(0.012)
state15	0.0645	0.0958***	-0.0493***	-0.1450***	-0.1702***	-0.1264***	-0.1037***	-0.1376***	-0.1374***	-0.1068***	-0.1128***	-0.0721	-0.0825**	-0.0572	-0.0331	0.0001	0.0080	-0.0009	-0.0637
	(0.064)	(0.017)	(0.011)	(0.012)	(0.011)	(0.016)	(0.020)	(0.020)	(0.024)	(0.027)	(0.039)	(0.045)	(0.034)	(0.036)	(0.045)	(0.044)	(0.053)	(0.046)	(0.054)
state16	0.0430***	0.0901***	-0.0981***	-0.1350***	-0.1191***	-0.1098***	-0.1114***	-0.1250***	-0.1061***	-0.0817***	-0.0906***	-0.0338	-0.0396	-0.0292	-0.0265	-0.0180	-0.0047	-0.0351	-0.0837***
	(0.016)	(0.020)	(0.022)	(0.021)	(0.023)	(0.028)	(0.021)	(0.023)	(0.021)	(0.023)	(0.023)	(0.025)	(0.024)	(0.024)	(0.024)	(0.023)	(0.023)	(0.022)	(0.023)
state17	0.0248	0.0627***	-0.1079***	-0.0943***	-0.1035***	-0.0658***	-0.0768***	-0.0787***	-0.0655***	-0.0546**	-0.0535**	-0.0155	-0.0208	-0.0155	-0.0175	0.0050	0.0242	-0.0092	-0.0513**
	(0.016)	(0.011)	(0.018)	(0.019)	(0.018)	(0.020)	(0.020)	(0.021)	(0.023)	(0.024)	(0.022)	(0.022)	(0.022)	(0.022)	(0.023)	(0.022)	(0.022)	(0.022)	(0.023)
state18	0.0673***	0.0578*	-0.0815**	-0.0645*	-0.0729**	-0.0556*	-0.0512**	-0.0536**	-0.0744***	-0.0598***	-0.0580***	-0.0192	-0.0252	-0.0127	0.0101	0.0294	0.0503***	0.0095	-0.0344**
	(0.016)	(0.033)	(0.036)	(0.035)	(0.029)	(0.030)	(0.025)	(0.025)	(0.028)	(0.022)	(0.019)	(0.021)	(0.020)	(0.021)	(0.020)	(0.018)	(0.018)	(0.017)	(0.016)
state19	0.0263*	0.0818***	-0.0887***	-0.0844***	-0.0607**	-0.0123	-0.0070	-0.0056	0.0157	0.0509	0.0496	0.0890**	0.0850**	0.0718*	0.0654	0.0878**	0.1028**	0.0612	0.0135
	(0.015)	(0.019)	(0.018)	(0.027)	(0.027)	(0.032)	(0.036)	(0.038)	(0.039)	(0.039)	(0.039)	(0.039)	(0.043)	(0.040)	(0.041)	(0.043)	(0.043)	(0.042)	(0.042)
state20	0.0556***	0.0965***	-0.0173	0.0003	0.0105	0.0398*	0.0269	0.0165	0.0103	0.0032	-0.0029	0.0274	0.0160	-0.0056	-0.0288	-0.0084	0.0107	-0.0432*	-0.1017***
	(0.013)	(0.014)	(0.020)	(0.019)	(0.019)	(0.022)	(0.023)	(0.024)	(0.025)	(0.025)	(0.026)	(0.026)	(0.026)	(0.026)	(0.026)	(0.027)	(0.024)	(0.024)	(0.024)
state21	0.0662***	0.0610***	-0.0451**	-0.0551***	-0.0327	0.0033	-0.0015	-0.0165	-0.0082	-0.0187	-0.0197	0.0286	0.0242	0.0171	0.0048	0.0201	0.0451	0.0127	-0.0297
	(0.012)	(0.017)	(0.021)	(0.021)	(0.022)	(0.027)	(0.027)	(0.029)	(0.030)	(0.031)	(0.031)	(0.034)	(0.034)	(0.036)	(0.040)	(0.042)	(0.039)	(0.041)	(0.041)
state22	0.0483*	0.0930***	-0.0230	-0.0164	-0.0217	0.0121	-0.0109	-0.0450	-0.0500	-0.0390	-0.0392	0.0137	0.0068	0.0024	-0.0112	-0.0023	0.0228	-0.0220	-0.0569
	(0.029)	(0.035)	(0.032)	(0.026)	(0.031)	(0.032)	(0.035)	(0.037)	(0.038)	(0.041)	(0.041)	(0.042)	(0.041)	(0.043)	(0.046)	(0.046)	(0.042)	(0.043)	(0.043)
state23	0.0898***	0.1030***	-0.0446***	-0.0478***	-0.0456***	-0.0163	-0.0134	-0.0173	-0.0229	-0.0057	-0.0075	0.0366*	0.0370*	0.0125	-0.0282	-0.0172	0.0101	-0.0378**	-0.0940***
	(0.006)	(0.010)	(0.015)	(0.014)	(0.015)	(0.017)	(0.018)	(0.019)	(0.019)	(0.020)	(0.020)	(0.021)	(0.020)	(0.021)	(0.021)	(0.021)	(0.018)	(0.018)	(0.018)
state24	0.0358***	0.0938***	0.0166	0.0215	0.0174	0.0453***	0.0513***	0.0302	0.0328*	0.0298	0.0336*	0.0644***	0.0690***	0.0575***	0.0389*	0.0465**	0.0896***	0.0519***	0.0092
	(0.006)	(0.010)	(0.016)	(0.014)	(0.016)	(0.017)	(0.018)	(0.020)	(0.019)	(0.021)	(0.020)	(0.022)	(0.021)	(0.021)	(0.021)	(0.021)	(0.019)	(0.020)	(0.020)
state25	0.0129**	0.1325***	0.0046	0.0115	-0.0351**	0.0403**	0.0547***	0.0578***	0.0720***	0.0846***	0.0911***	0.1497***	0.1574***	0.1525***	0.1475***	0.1620***	0.1792***	0.1407***	0.0847***
	(0.006)	(0.025)	(0.013)	(0.026)	(0.014)	(0.019)	(0.017)	(0.017)	(0.017)	(0.019)	(0.019)	(0.023)	(0.025)	(0.020)	(0.019)	(0.020)	(0.018)	(0.019)	(0.018)
state26	-0.0143*	0.0599***	-0.1047***	-0.1215***	-0.1305***	-0.1265***	-0.1083***	-0.1016***	-0.0987***	-0.0549**	-0.0459	-0.0054	-0.0150	-0.0072	-0.0038	0.0173	0.0404	0.0080	-0.0407
	(0.008)	(0.014)	(0.015)	(0.015)	(0.016)	(0.022)	(0.023)	(0.025)	(0.024)	(0.027)	(0.028)	(0.026)	(0.027)	(0.030)	(0.033)	(0.032)	(0.027)	(0.029)	(0.029)
state27	-0.0080	0.1461***	0.1159***	0.0627**	0.0277	0.0344	0.1639***	0.1018**	0.0003	-0.0129	-0.0102	0.0225	0.0076	0.0056	-0.0094	0.0004	0.0114	-0.0341	-0.0728*
	(0.013)	(0.022)	(0.031)	(0.030)	(0.033)	(0.036)	(0.038)	(0.040)	(0.040)	(0.042)	(0.042)	(0.043)	(0.043)	(0.043)	(0.043)	(0.045)	(0.038)	(0.039)	(0.038)
Constant	-0.2309***	-0.4195***	-0.1069***	-0.1307***	-0.1804***	-0.1955***	-0.1864***	-0.2062***	-0.2027***	-0.2486***	-0.2534***	-0.3784***	-0.3655***	-0.3769***	-0.3743***	-0.3809***	-0.3836***	-0.3516***	-0.2848***
	(0.003)	(0.003)	(0.004)	(0.004)	(0.003)	(0.004)	(0.004)	(0.004)	(0.005)	(0.004)	(0.004)	(0.004)	(0.004)	(0.004)	(0.005)	(0.005)	(0.005)	(0.005)	(0.005)
																			
Observations	475	475	475	475	475	475	475	475	475	475	475	475	475	475	475	475	475	475	475
R-squared	0.182	0.160	0.303	0.335	0.350	0.303	0.275	0.270	0.268	0.289	0.303	0.354	0.383	0.416	0.486	0.484	0.506	0.531	0.537
Robust standard errors in parentheses																			
*** p<0.01, ** p<0.05, * p<0.1																			
