	(1)	(2)	(3)	(4)	(5)	(6)	(7)	(8)	(9)	(10)	(11)	(12)	(13)	(14)	(15)	(16)	(17)	(18)	(19)
	(0.005)	(0.013)	(0.020)	(0.030)	(0.023)	(0.028)	(0.028)	(0.030)	(0.029)	(0.024)	(0.028)	(0.028)	(0.032)	(0.030)	(0.036)	(0.036)	(0.032)	(0.034)	(0.035)
state15	0.0457***	0.0398***	0.0474***	0.0753***	0.0445**	-0.0084	0.0018	0.0073	-0.0003	-0.0003	0.0112	0.0069	0.0075	-0.0025	-0.0092	-0.0135	-0.0237	-0.0329	-0.0279
	(0.012)	(0.012)	(0.017)	(0.019)	(0.021)	(0.025)	(0.023)	(0.017)	(0.018)	(0.022)	(0.027)	(0.026)	(0.024)	(0.024)	(0.023)	(0.025)	(0.024)	(0.024)	(0.025)
state16	0.0354***	0.0308***	0.0301*	0.0085	0.0056	-0.0409*	-0.0370*	-0.0275	-0.0394*	-0.0425**	-0.0404**	-0.0416*	-0.0435**	-0.0426*	-0.0413*	-0.0418*	-0.0459**	-0.0477**	-0.0436*
	(0.010)	(0.012)	(0.016)	(0.018)	(0.016)	(0.023)	(0.021)	(0.022)	(0.021)	(0.020)	(0.020)	(0.021)	(0.022)	(0.022)	(0.022)	(0.022)	(0.022)	(0.023)	(0.023)
state17	0.0429***	0.0364***	0.0509***	0.0748***	0.0599***	0.0060	0.0019	-0.0048	-0.0273***	-0.0412***	-0.0499***	-0.0601***	-0.0765***	-0.0840***	-0.0912***	-0.0990***	-0.1110***	-0.1215***	-0.1272***
	(0.003)	(0.004)	(0.007)	(0.006)	(0.006)	(0.007)	(0.008)	(0.009)	(0.010)	(0.011)	(0.012)	(0.014)	(0.015)	(0.015)	(0.016)	(0.017)	(0.017)	(0.018)	(0.019)
state18	0.0452***	0.0522***	0.0600***	0.1128**	0.1104**	0.0748	0.0672	0.0529	0.0318	0.0193	0.0086	0.0007	-0.0123	-0.0184	-0.0206	-0.0253	-0.0315	-0.0412	-0.0479
	(0.005)	(0.005)	(0.005)	(0.045)	(0.046)	(0.048)	(0.050)	(0.054)	(0.053)	(0.054)	(0.054)	(0.053)	(0.054)	(0.053)	(0.055)	(0.055)	(0.056)	(0.056)	(0.058)
state19	0.0395***	0.0281***	0.0310***	0.0412***	0.0299**	-0.0326**	-0.0437***	-0.0528***	-0.0738***	-0.0893***	-0.0976***	-0.1094***	-0.1233***	-0.1325***	-0.1410***	-0.1488***	-0.1603***	-0.1703***	-0.1699***
	(0.005)	(0.007)	(0.010)	(0.014)	(0.014)	(0.015)	(0.015)	(0.016)	(0.017)	(0.018)	(0.018)	(0.018)	(0.019)	(0.020)	(0.022)	(0.023)	(0.024)	(0.026)	(0.027)
state20	0.0643***	0.0586***	0.0579***	0.0724***	0.0534***	-0.0110	-0.0265**	-0.0400***	-0.0626***	-0.0730***	-0.0789***	-0.0897***	-0.1002***	-0.1074***	-0.1164***	-0.1240***	-0.1347***	-0.1459***	-0.1517***
	(0.005)	(0.006)	(0.008)	(0.012)	(0.012)	(0.013)	(0.013)	(0.013)	(0.013)	(0.014)	(0.014)	(0.015)	(0.015)	(0.016)	(0.016)	(0.016)	(0.016)	(0.016)	(0.016)
