	(1)	(2)	(3)	(4)	(5)	(6)	(7)	(8)	(9)	(10)	(11)	(12)	(13)	(14)	(15)	(16)	(17)	(18)	(19)
state14	0.0844***	0.0311***	-0.1171***	-0.1459***	-0.2093***	-0.3105***	-0.3027***	-0.3221***	-0.3637***	-0.3321***	-0.3445***	-0.2560***	-0.2699***	-0.2975***	-0.2614***	-0.2985***	-0.3095***	-0.3866***	-0.4767***
	(0.009)	(0.010)	(0.016)	(0.035)	(0.016)	(0.034)	(0.013)	(0.013)	(0.016)	(0.016)	(0.018)	(0.024)	(0.021)	(0.018)	(0.020)	(0.020)	(0.021)	(0.020)	(0.025)
state15	0.1242*	0.0903***	-0.0578	-0.1674***	-0.1500***	-0.2174***	-0.2585***	-0.3390***	-0.3956***	-0.3486***	-0.3690***	-0.3410***	-0.3515***	-0.3387***	-0.3126***	-0.2469**	-0.3060***	-0.3697***	-0.4505***
	(0.067)	(0.011)	(0.050)	(0.044)	(0.032)	(0.046)	(0.055)	(0.053)	(0.063)	(0.072)	(0.094)	(0.111)	(0.089)	(0.087)	(0.104)	(0.104)	(0.113)	(0.099)	(0.107)
state16	0.0863***	0.0666**	-0.2041***	-0.2269***	-0.1926***	-0.2823***	-0.2647***	-0.2866***	-0.2967***	-0.2681***	-0.2873***	-0.2275***	-0.2361***	-0.2234***	-0.2331***	-0.2496***	-0.2549***	-0.3341***	-0.4058***
	(0.022)	(0.027)	(0.033)	(0.031)	(0.033)	(0.037)	(0.029)	(0.036)	(0.038)	(0.037)	(0.038)	(0.038)	(0.041)	(0.043)	(0.045)	(0.046)	(0.051)	(0.052)	(0.058)
state17	0.0761***	0.0492***	-0.1777***	-0.1579***	-0.1508***	-0.2218***	-0.2208***	-0.2427***	-0.2644***	-0.2678***	-0.2808***	-0.2484***	-0.2523***	-0.2602***	-0.2716***	-0.2694***	-0.2666***	-0.3759***	-0.4589***
	(0.019)	(0.015)	(0.027)	(0.027)	(0.031)	(0.034)	(0.038)	(0.039)	(0.039)	(0.041)	(0.040)	(0.041)	(0.040)	(0.040)	(0.041)	(0.040)	(0.041)	(0.044)	(0.044)
state18	0.1139***	0.0300	-0.1276***	-0.1125**	-0.0944**	-0.1969***	-0.1946***	-0.2107***	-0.2831***	-0.2527***	-0.2583***	-0.2253***	-0.2236***	-0.2138***	-0.1940***	-0.2041***	-0.1963***	-0.3117***	-0.4043***
	(0.025)	(0.048)	(0.048)	(0.056)	(0.042)	(0.054)	(0.037)	(0.028)	(0.023)	(0.020)	(0.024)	(0.027)	(0.029)	(0.032)	(0.042)	(0.042)	(0.055)	(0.054)	(0.053)
