	(1)	(2)	(3)	(4)	(5)	(6)	(7)	(8)	(9)	(10)	(11)	(12)	(13)	(14)	(15)	(16)	(17)	(18)	(19)
state13	0.0121***	0.0061	0.0043	0.0039	-0.0029	-0.0343*	-0.0302	-0.0255	-0.0304	-0.0319	-0.0307	-0.0372	-0.0418	-0.0378	-0.0355	-0.0353	-0.0369	-0.0362	-0.0292
	(0.004)	(0.011)	(0.012)	(0.018)	(0.018)	(0.020)	(0.021)	(0.023)	(0.024)	(0.026)	(0.030)	(0.032)	(0.033)	(0.032)	(0.031)	(0.029)	(0.028)	(0.028)	(0.027)
state14	0.0276***	0.0163*	0.0197	0.0136	0.0135	-0.0289	-0.0303	-0.0291	-0.0419**	-0.0424**	-0.0452**	-0.0418**	-0.0460**	-0.0402*	-0.0364	-0.0270	-0.0183	-0.0158	-0.0123
	(0.004)	(0.009)	(0.014)	(0.021)	(0.016)	(0.020)	(0.019)	(0.021)	(0.020)	(0.017)	(0.019)	(0.019)	(0.022)	(0.021)	(0.025)	(0.025)	(0.022)	(0.024)	(0.025)
state15	0.0319***	0.0278***	0.0331***	0.0526***	0.0311**	-0.0059	0.0013	0.0051	-0.0002	-0.0002	0.0078	0.0048	0.0052	-0.0018	-0.0064	-0.0094	-0.0166	-0.0230	-0.0195
	(0.009)	(0.008)	(0.012)	(0.013)	(0.015)	(0.017)	(0.016)	(0.012)	(0.012)	(0.016)	(0.019)	(0.018)	(0.017)	(0.017)	(0.016)	(0.017)	(0.017)	(0.016)	(0.018)
state16	0.0247***	0.0215***	0.0210*	0.0059	0.0039	-0.0286*	-0.0258*	-0.0192	-0.0275*	-0.0297**	-0.0282**	-0.0290*	-0.0304**	-0.0297*	-0.0289*	-0.0292*	-0.0321**	-0.0333**	-0.0304*
	(0.007)	(0.008)	(0.011)	(0.013)	(0.011)	(0.016)	(0.015)	(0.015)	(0.015)	(0.014)	(0.014)	(0.015)	(0.015)	(0.015)	(0.015)	(0.016)	(0.016)	(0.016)	(0.016)
state17	0.0299***	0.0254***	0.0356***	0.0522***	0.0419***	0.0042	0.0014	-0.0033	-0.0191***	-0.0287***	-0.0348***	-0.0420***	-0.0534***	-0.0586***	-0.0637***	-0.0692***	-0.0775***	-0.0848***	-0.0889***
	(0.002)	(0.003)	(0.005)	(0.004)	(0.004)	(0.005)	(0.006)	(0.006)	(0.007)	(0.008)	(0.008)	(0.010)	(0.010)	(0.011)	(0.011)	(0.012)	(0.012)	(0.013)	(0.013)
state18	0.0316***	0.0365***	0.0419***	0.0788**	0.0771**	0.0522	0.0469	0.0370	0.0222	0.0135	0.0060	0.0005	-0.0086	-0.0129	-0.0144	-0.0177	-0.0220	-0.0288	-0.0334
	(0.004)	(0.004)	(0.004)	(0.032)	(0.032)	(0.033)	(0.035)	(0.037)	(0.037)	(0.038)	(0.038)	(0.037)	(0.037)	(0.037)	(0.038)	(0.038)	(0.039)	(0.039)	(0.041)
state19	0.0276***	0.0196***	0.0217***	0.0288***	0.0209**	-0.0228**	-0.0305***	-0.0369***	-0.0515***	-0.0623***	-0.0682***	-0.0764***	-0.0861***	-0.0925***	-0.0985***	-0.1039***	-0.1120***	-0.1189***	-0.1187***
	(0.003)	(0.005)	(0.007)	(0.009)	(0.010)	(0.011)	(0.011)	(0.011)	(0.012)	(0.012)	(0.013)	(0.013)	(0.014)	(0.014)	(0.015)	(0.016)	(0.017)	(0.018)	(0.019)
state20	0.0449***	0.0409***	0.0404***	0.0506***	0.0373***	-0.0077	-0.0185**	-0.0279***	-0.0437***	-0.0510***	-0.0551***	-0.0627***	-0.0700***	-0.0750***	-0.0813***	-0.0866***	-0.0941***	-0.1019***	-0.1060***
	(0.003)	(0.004)	(0.005)	(0.009)	(0.009)	(0.009)	(0.009)	(0.009)	(0.009)	(0.010)	(0.010)	(0.010)	(0.011)	(0.011)	(0.011)	(0.011)	(0.011)	(0.011)	(0.011)
state21	0.0445***	0.0348***	0.0466***	0.0369***	0.0187*	-0.0214**	-0.0280***	-0.0336***	-0.0500***	-0.0589***	-0.0634***	-0.0694***	-0.0753***	-0.0807***	-0.0867***	-0.0921***	-0.0981***	-0.1039***	-0.1068***
	(0.005)	(0.004)	(0.007)	(0.010)	(0.010)	(0.010)	(0.010)	(0.010)	(0.010)	(0.009)	(0.009)	(0.010)	(0.010)	(0.010)	(0.010)	(0.010)	(0.010)	(0.010)	(0.010)
state22	0.0275***	0.0230***	0.0237***	0.0184***	0.0091	-0.0301***	-0.0333***	-0.0369***	-0.0455***	-0.0484***	-0.0488***	-0.0516***	-0.0570***	-0.0588***	-0.0615***	-0.0648***	-0.0683***	-0.0743***	-0.0759***
	(0.002)	(0.003)	(0.004)	(0.006)	(0.007)	(0.007)	(0.007)	(0.007)	(0.008)	(0.009)	(0.010)	(0.010)	(0.011)	(0.012)	(0.012)	(0.013)	(0.014)	(0.014)	(0.015)
state23	0.0371***	0.0332***	0.0321***	0.0270***	0.0100***	-0.0331***	-0.0432***	-0.0522***	-0.0697***	-0.0805***	-0.0912***	-0.1027***	-0.1132***	-0.1234***	-0.1316***	-0.1387***	-0.1453***	-0.1521***	-0.1555***
	(0.001)	(0.001)	(0.002)	(0.003)	(0.003)	(0.004)	(0.004)	(0.004)	(0.004)	(0.004)	(0.004)	(0.004)	(0.004)	(0.004)	(0.004)	(0.004)	(0.004)	(0.004)	(0.004)
state24	0.0790***	0.0854***	0.0982***	0.1027***	0.0890***	0.0438**	0.0355*	0.0295	0.0160	0.0101	0.0060	0.0006	-0.0076	-0.0179	-0.0271	-0.0352	-0.0425	-0.0524*	-0.0585**
	(0.012)	(0.013)	(0.014)	(0.016)	(0.015)	(0.018)	(0.020)	(0.020)	(0.022)	(0.022)	(0.023)	(0.024)	(0.026)	(0.027)	(0.026)	(0.028)	(0.028)	(0.028)	(0.028)
state25	0.0567***	0.0454***	0.0599***	0.0557***	0.0470***	0.0181*	0.0222**	0.0270***	0.0260***	0.0276***	0.0358***	0.0433***	0.0526***	0.0530***	0.0500***	0.0521***	0.0556***	0.0542***	0.0557***
	(0.005)	(0.005)	(0.010)	(0.013)	(0.010)	(0.010)	(0.010)	(0.008)	(0.005)	(0.005)	(0.005)	(0.007)	(0.008)	(0.009)	(0.010)	(0.012)	(0.014)	(0.015)	(0.016)
state26	0.0553***	0.0565***	0.0696***	0.0888***	0.0951***	0.0738***	0.0822***	0.0876***	0.0854***	0.0892***	0.0917***	0.0920***	0.0880***	0.0848***	0.0784***	0.0785***	0.0738***	0.0694***	0.0658***
	(0.008)	(0.012)	(0.014)	(0.021)	(0.019)	(0.017)	(0.016)	(0.016)	(0.014)	(0.013)	(0.013)	(0.013)	(0.013)	(0.014)	(0.013)	(0.014)	(0.014)	(0.014)	(0.015)
state27	0.0388***	0.0418***	0.0445***	0.0574***	0.0557***	0.0214**	0.0181*	0.0169*	0.0106	0.0063	0.0075	0.0051	0.0009	-0.0005	-0.0049	-0.0037	-0.0051	-0.0042	-0.0040
	(0.003)	(0.004)	(0.006)	(0.008)	(0.009)	(0.009)	(0.009)	(0.010)	(0.010)	(0.010)	(0.010)	(0.010)	(0.011)	(0.011)	(0.011)	(0.011)	(0.011)	(0.012)	(0.012)
pre_trend_nplants	0.0860***	0.1501***	0.1770***	0.1988***	0.2252***	0.2373***	0.2489***	0.2558***	0.2744***	0.2965***	0.3159***	0.3289***	0.3216***	0.3136***	0.3004***	0.2938***	0.3067***	0.3054***	0.2980***
	(0.015)	(0.023)	(0.031)	(0.060)	(0.053)	(0.069)	(0.072)	(0.071)	(0.072)	(0.075)	(0.075)	(0.076)	(0.080)	(0.080)	(0.081)	(0.077)	(0.077)	(0.076)	(0.077)
Constant	-0.0198***	-0.0047*	0.0217***	0.0617***	0.0900***	0.1507***	0.1699***	0.1870***	0.2157***	0.2351***	0.2553***	0.2735***	0.2971***	0.3169***	0.3335***	0.3488***	0.3649***	0.3794***	0.3844***
	(0.002)	(0.003)	(0.004)	(0.007)	(0.006)	(0.008)	(0.008)	(0.008)	(0.008)	(0.009)	(0.009)	(0.009)	(0.009)	(0.009)	(0.009)	(0.009)	(0.009)	(0.009)	(0.009)
																			
Observations	475	475	475	475	475	475	475	475	475	475	475	475	475	475	475	475	475	475	475
R-squared	0.342	0.324	0.353	0.364	0.372	0.453	0.479	0.474	0.486	0.483	0.509	0.517	0.531	0.534	0.539	0.553	0.566	0.575	0.581
Robust standard errors in parentheses																			
*** p<0.01, ** p<0.05, * p<0.1																			
